"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","client.port","destination.bytes","destination.domain","destination.ip","destination.port","ecs.version","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.body.bytes","http.request.bytes","http.request.headers.content-length","http.request.headers.content-type","http.request.method","http.response.body.bytes","http.response.bytes","http.response.headers.content-length","http.response.headers.content-type","http.response.status_code","http.response.status_phrase","http.version",method,"network.bytes","network.community_id","network.direction","network.protocol","network.transport","network.type",query,"related.hosts","related.ip","server.bytes","server.domain","server.ip","server.port","source.bytes","source.ip","source.port",status,type,"url.domain","url.extension","url.full","url.full.text","url.path","url.port","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Oct 24, 2022 @ 22:16:18.176","KmxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",233B,"1.3KB",233B,"172.16.0.9",47758,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"12.6","Oct 24, 2022 @ 22:16:18.189",event,"Oct 24, 2022 @ 22:16:18.176","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",233B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:EXs2TxRQFfMLNfsjQ64DwtC6Erw=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,233B,"172.16.0.9",47758,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.056","IGxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",181B,"1.2KB",181B,"172.16.0.9",47694,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"97.9","Oct 24, 2022 @ 22:16:18.154",event,"Oct 24, 2022 @ 22:16:18.056","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",181B,0,"-",GET,"1,012B","1.2KB","1,012","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:YxRw+q6w4oXlJ0/D2OocdPEjhCw=",egress,http,tcp,ipv4,"GET /.git/HEAD","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,181B,"172.16.0.9",47694,Error,http,"3204_webapp_1.3204_companyABC","git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","/.git/HEAD",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.056","I2xZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",187B,"1.3KB",187B,"172.16.0.9",47718,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"100.7","Oct 24, 2022 @ 22:16:18.157",event,"Oct 24, 2022 @ 22:16:18.056","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",187B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.4KB","1:+FHhPmT4lRVyfrAaOloWE4N5wxA=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,187B,"172.16.0.9",47718,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.056","JGxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",182B,"1.2KB",182B,"172.16.0.9",47706,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"101.5","Oct 24, 2022 @ 22:16:18.157",event,"Oct 24, 2022 @ 22:16:18.056","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",182B,0,"-",GET,"1,014B","1.2KB","1,014","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:tlfejQCNOmQWtmggcjcXwmRu9+4=",egress,http,tcp,ipv4,"GET /robots.txt","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,182B,"172.16.0.9",47706,Error,http,"3204_webapp_1.3204_companyABC",txt,"http://3204_webapp_1.3204_companyABC:8080/robots.txt","http://3204_webapp_1.3204_companyABC:8080/robots.txt","/robots.txt",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.056","JWxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",638B,"1.2KB",638B,"172.16.0.9",47734,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"103.5","Oct 24, 2022 @ 22:16:18.159",event,"Oct 24, 2022 @ 22:16:18.056","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",441B,638B,441,"-",POST,"1,000B","1.2KB","1,000","text/html;charset=utf-8",404,"not found","1.1",POST,"1.8KB","1:LIPijnHCMpTMFlMjA0eBL1QS75s=",egress,http,tcp,ipv4,"POST /sdk","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,638B,"172.16.0.9",47734,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/sdk","http://3204_webapp_1.3204_companyABC:8080/sdk","/sdk",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.056","JmxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",196B,"1.2KB",196B,"172.16.0.9",47740,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"117.4","Oct 24, 2022 @ 22:16:18.173",event,"Oct 24, 2022 @ 22:16:18.056","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",196B,0,"-",GET,1KB,"1.2KB","1,042","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:RzF2+ax/FjZYe75V+CkuajnBf6g=",egress,http,tcp,ipv4,"GET /nmaplowercheck1666620978","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,196B,"172.16.0.9",47740,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666620978","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666620978","/nmaplowercheck1666620978",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","GmxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",47640,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"78.2","Oct 24, 2022 @ 22:16:18.133",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:bNfnxE6qTfeovl5ctgUaeFexqck=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",47640,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","G2xZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",187B,"1.3KB",187B,"172.16.0.9",47626,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"87.7","Oct 24, 2022 @ 22:16:18.142",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",187B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.4KB","1:fXhkLP9IVfWYo+ZY8aAqxVWqK6Q=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,187B,"172.16.0.9",47626,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","HGxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",330B,"2.6KB",330B,"172.16.0.9",47668,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"90.2","Oct 24, 2022 @ 22:16:18.146",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",88B,330B,88,"application/x-www-form-urlencoded",POST,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",POST,3KB,"1:6ViSVzYPhSL78AfY+T1HHrY8CIc=",egress,http,tcp,ipv4,"POST /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,330B,"172.16.0.9",47668,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","/",8080,"%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","HWxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",176B,"1.3KB",176B,"172.16.0.9",47652,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"93.7","Oct 24, 2022 @ 22:16:18.149",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",176B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.4KB","1:qPB1YGpx6bPFMKGY30KIvCfD3og=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,176B,"172.16.0.9",47652,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","H2xZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",234B,"1.3KB",234B,"172.16.0.9",47686,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"98.1","Oct 24, 2022 @ 22:16:18.153",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",234B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:czil0K5FAPZowE5sd22pU6fYOco=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,234B,"172.16.0.9",47686,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 22:16:18.055","ImxZCoQBuPHkiK7O9_LJ",".ds-packetbeat-8.4.3-2022.10.21-000001","-","b1f63b84-b570-4844-b454-06604fc52e78",6502fff7073b,"db9fe2bf-3a6e-4386-9ce8-e9e3b0ab6bf5",6502fff7073b,packetbeat,"8.4.3",176B,"1.3KB",176B,"172.16.0.9",47646,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"100.0","Oct 24, 2022 @ 22:16:18.155",event,"Oct 24, 2022 @ 22:16:18.055","connection, protocol","x86_64",false,6502fff7073b,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",6502fff7073b,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",176B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.4KB","1:oZcZ7YvtOtaqBuIZKkBcSxEs6Mw=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,176B,"172.16.0.9",47646,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.484","0tYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",235B,"1.3KB",235B,"172.16.0.9",44942,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"7.4","Oct 23, 2022 @ 22:08:21.491",event,"Oct 23, 2022 @ 22:08:21.484","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",235B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:juO46kEJEuq0jch1pQlEwO/0Xhs=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,235B,"172.16.0.9",44942,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.482","0dYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",237B,"1.3KB",237B,"172.16.0.9",44914,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"0.7","Oct 23, 2022 @ 22:08:21.483",event,"Oct 23, 2022 @ 22:08:21.482","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",237B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:/JcGgPnTFMoGgff+YLa2gCL4LA4=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,237B,"172.16.0.9",44914,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.456","z9YsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",237B,"1.3KB",237B,"172.16.0.9",44896,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"25.7","Oct 23, 2022 @ 22:08:21.481",event,"Oct 23, 2022 @ 22:08:21.456","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",237B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:xf08m/t36iHp/H90/U2tQN0H12M=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,237B,"172.16.0.9",44896,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.452","ytYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",235B,"1.3KB",235B,"172.16.0.9",44866,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.8","Oct 23, 2022 @ 22:08:21.455",event,"Oct 23, 2022 @ 22:08:21.452","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",235B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:qbeQAoCrzUHUNFuf7BEIfDUiQU8=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,235B,"172.16.0.9",44866,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
