,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
322," Process Create:
",-,2022-10-25 01:32:42.778,{fb91fd7c-3cba-6357-f000-000000000d00},3504,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe,MSHOME\Administrator,,,,14.32.31332.0,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Corporation,VC_redist.x86.exe,"""C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe"" /quiet /norestart",C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=DD89AE7BC09CAD5648524905D0F53214,SHA256=CF92A10C62FFAB83B4A2168F5F9A05E5588023890B5C0CC7BA89ED71DA527B0F,IMPHASH=1A5CDBF711FEE14B077E599D13FDDAB2",{fb91fd7c-3c95-6357-e400-000000000d00},4576,"""C:\ProgramData\chocolatey\choco.exe"" install -y python3",MSHOME\Administrator,,,,,,,,,,,,
323," File created:
",EXE,2022-10-25 01:32:43.242,{fb91fd7c-3cba-6357-f000-000000000d00},3504,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,2022-10-25 01:32:43.242,,,,,,,,,,
324," Process Create:
",-,2022-10-25 01:32:43.246,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,14.32.31332.0,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Corporation,VC_redist.x86.exe,"""C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe"" -burn.clean.room=""C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe"" -burn.filehandle.attached=664 -burn.filehandle.self=672 /quiet /norestart",C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=254BCFF0BD40D24A331F2DB7AD3FC266,SHA256=F5DA3508F7201513AFF013A1F1AA5164FCC248956EFBA739419592D94354B3CB,IMPHASH=1A5CDBF711FEE14B077E599D13FDDAB2",{fb91fd7c-3cba-6357-f000-000000000d00},3504,"""C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe"" /quiet /norestart",MSHOME\Administrator,,,,,,,,,,,,
325," File created:
",DLL,2022-10-25 01:32:43.301,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\wixstdba.dll,2022-10-25 01:32:43.301,,,,,,,,,,
326," File created:
",-,2022-10-25 01:32:43.312,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\license.rtf,2022-10-25 01:32:43.312,,,,,,,,,,
327," File created:
",-,2022-10-25 01:32:43.317,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1028\license.rtf,2022-10-25 01:32:43.317,,,,,,,,,,
328," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1029\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
329," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1031\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
330," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1036\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
331," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1040\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
332," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1041\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
333," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1042\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
334," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1045\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
335," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1046\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
336," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1049\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
337," File created:
",-,2022-10-25 01:32:43.319,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\1055\license.rtf,2022-10-25 01:32:43.319,,,,,,,,,,
338," File created:
",-,2022-10-25 01:32:43.332,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\2052\license.rtf,2022-10-25 01:32:43.332,,,,,,,,,,
339," File created:
",-,2022-10-25 01:32:43.333,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.ba\3082\license.rtf,2022-10-25 01:32:43.333,,,,,,,,,,
340," Registry value set:
",InvDB-Path,2022-10-25 01:32:43.673,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|faebb45e193a611a\LowerCaseLongPath,c:\windows\temp\{e16917f3-11a3-41cc-8189-22654aa9915a}\.cr\vc_redist.x86.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341," Process Create:
",-,2022-10-25 01:32:43.777,{fb91fd7c-3cbb-6357-f200-000000000d00},3092,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe,MSHOME\Administrator,,,,14.32.31332.0,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,Microsoft Corporation,VC_redist.x86.exe,"""C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe"" -q -burn.elevated BurnPipe.{42FF3BD9-003E-4213-870A-008757ECD509} {058E02CF-4FE9-4A2B-B457-20099744BBD1} 4596",C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=254BCFF0BD40D24A331F2DB7AD3FC266,SHA256=F5DA3508F7201513AFF013A1F1AA5164FCC248956EFBA739419592D94354B3CB,IMPHASH=1A5CDBF711FEE14B077E599D13FDDAB2",{fb91fd7c-3cbb-6357-f100-000000000d00},4596,"""C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe"" -burn.clean.room=""C:\Users\Administrator\AppData\Local\Temp\chocolatey\vcredist140\14.32.31332\VC_redist.x86.exe"" -burn.filehandle.attached=664 -burn.filehandle.self=672 /quiet /norestart",MSHOME\Administrator,,,,,,,,,,,,
342," Registry value set:
",InvDB-Pub,2022-10-25 01:32:43.931,{fb91fd7c-3cbb-6357-f200-000000000d00},3092,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe,MSHOME\Administrator,SetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{a98dc6ff-d360-4878-9f0a-915eba86eaf3}\Publisher,Microsoft Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343," Registry value set:
","T1060,RunKey",2022-10-25 01:32:43.931,{fb91fd7c-3cbb-6357-f200-000000000d00},3092,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe,MSHOME\Administrator,SetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\RunOnce\{a98dc6ff-d360-4878-9f0a-915eba86eaf3},"""C:\ProgramData\Package Cache\{a98dc6ff-d360-4878-9f0a-915eba86eaf3}\VC_redist.x86.exe"" /burn.runonce",,,,,,,,,,,,,,,,,,,,,,,,,,,,
344," Registry value set:
",InvDB-Path,2022-10-25 01:32:43.972,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|e6d944d46116f7ef\LowerCaseLongPath,c:\windows\temp\{a91205e2-709b-4bb8-bff7-1ffe92b72885}\.be\vc_redist.x86.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345," Process Create:
",-,2022-10-25 01:32:44.074,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\System32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,5.0.17763.404 (WinBuild.160101.0800),WindowsÂ® installer,Windows Installer - Unicode,Microsoft Corporation,msiexec.exe,C:\Windows\system32\msiexec.exe /V,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=51DFBA4D2992DA8320FC23B9D648F069,SHA256=DC52A89F2FCBD8E31F2D466BD2D35414A86BB907382251FABB88CD3969FB3EC8,IMPHASH=13C7ACE23F99CD5FBC3ABD5C16BF2DCE",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
346," File created:
",EXE,2022-10-25 01:32:43.569,{fb91fd7c-3cbb-6357-f100-000000000d00},4596,,,,C:\Windows\Temp\{E16917F3-11A3-41CC-8189-22654AA9915A}\.cr\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe,2022-10-25 01:32:43.569,,,,,,,,,,
347," Registry value set:
",InvDB-Pub,2022-10-25 01:32:43.673,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|faebb45e193a611a\Publisher,microsoft corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348," Registry value set:
",InvDB-CompileTimeClaim,2022-10-25 01:32:43.673,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|faebb45e193a611a\LinkDate,11/18/2017 21:37:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349," Registry value set:
",InvDB-Ver,2022-10-25 01:32:43.673,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|faebb45e193a611a\BinProductVersion,14.32.31332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350," File created:
",EXE,2022-10-25 01:32:43.931,{fb91fd7c-3cbb-6357-f200-000000000d00},3092,,,,C:\Windows\Temp\{A91205E2-709B-4BB8-BFF7-1FFE92B72885}\.be\VC_redist.x86.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Package Cache\{a98dc6ff-d360-4878-9f0a-915eba86eaf3}\VC_redist.x86.exe,2022-10-25 01:32:43.931,,,,,,,,,,
351," Registry value set:
",InvDB-Pub,2022-10-25 01:32:43.972,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|e6d944d46116f7ef\Publisher,microsoft corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352," Registry value set:
",InvDB-CompileTimeClaim,2022-10-25 01:32:43.972,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|e6d944d46116f7ef\LinkDate,11/18/2017 21:37:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353," Registry value set:
",InvDB-Ver,2022-10-25 01:32:43.972,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\vc_redist.x86.ex|e6d944d46116f7ef\BinProductVersion,14.32.31332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354," Registry value set:
",InvDB-Path,2022-10-25 01:32:44.584,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\msiexec.exe|3560aeebc8ec9db4\LowerCaseLongPath,c:\windows\system32\msiexec.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355," Registry value set:
",InvDB-Pub,2022-10-25 01:32:44.584,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\msiexec.exe|3560aeebc8ec9db4\Publisher,microsoft corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356," Registry value set:
",InvDB-CompileTimeClaim,2022-10-25 01:32:44.584,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\msiexec.exe|3560aeebc8ec9db4\LinkDate,10/18/1973 13:53:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357," Registry value set:
",InvDB-Ver,2022-10-25 01:32:44.584,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\msiexec.exe|3560aeebc8ec9db4\BinProductVersion,5.0.17763.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358," File created:
",DLL,2022-10-25 01:32:44.802,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\concrt140.dll,2022-10-25 01:32:44.802,,,,,,,,,,
359," File created:
",DLL,2022-10-25 01:32:44.813,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\msvcp140.dll,2022-10-25 01:32:44.813,,,,,,,,,,
360," File created:
",DLL,2022-10-25 01:32:44.824,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\msvcp140_1.dll,2022-10-25 01:32:44.824,,,,,,,,,,
361," File created:
",DLL,2022-10-25 01:32:44.826,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\msvcp140_2.dll,2022-10-25 01:32:44.826,,,,,,,,,,
362," File created:
",DLL,2022-10-25 01:32:44.845,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\msvcp140_atomic_wait.dll,2022-10-25 01:32:44.845,,,,,,,,,,
363," File created:
",DLL,2022-10-25 01:32:44.860,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\msvcp140_codecvt_ids.dll,2022-10-25 01:32:44.860,,,,,,,,,,
364," File created:
",DLL,2022-10-25 01:32:44.866,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\vcamp140.dll,2022-10-25 01:32:44.866,,,,,,,,,,
365," File created:
",DLL,2022-10-25 01:32:44.877,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\vccorlib140.dll,2022-10-25 01:32:44.877,,,,,,,,,,
366," File created:
",DLL,2022-10-25 01:32:44.888,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\vcomp140.dll,2022-10-25 01:32:44.888,,,,,,,,,,
367," File created:
",DLL,2022-10-25 01:32:44.900,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\vcruntime140.dll,2022-10-25 01:32:44.900,,,,,,,,,,
368," Registry value set:
",-,2022-10-25 01:32:44.928,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{AEAA18F7-9C96-4A43-BC07-8B88A4913EEB}\InstallSource,C:\ProgramData\Package Cache\{AEAA18F7-9C96-4A43-BC07-8B88A4913EEB}v14.32.31332\packages\vcRuntimeMinimum_x86\,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369," Registry value set:
",InvDB-Pub,2022-10-25 01:32:44.928,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{AEAA18F7-9C96-4A43-BC07-8B88A4913EEB}\Publisher,Microsoft Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370," Registry value set:
",-,2022-10-25 01:32:44.928,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{AEAA18F7-9C96-4A43-BC07-8B88A4913EEB}\URLUpdateInfo,(Empty),,,,,,,,,,,,,,,,,,,,,,,,,,,,
371," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140.dll,2022-10-25 01:32:45.332,,,,,,,,,,
372," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140chs.dll,2022-10-25 01:32:45.332,,,,,,,,,,
373," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140cht.dll,2022-10-25 01:32:45.332,,,,,,,,,,
374," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140deu.dll,2022-10-25 01:32:45.332,,,,,,,,,,
375," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140enu.dll,2022-10-25 01:32:45.332,,,,,,,,,,
376," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140esn.dll,2022-10-25 01:32:45.332,,,,,,,,,,
377," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140fra.dll,2022-10-25 01:32:45.332,,,,,,,,,,
378," File created:
",DLL,2022-10-25 01:32:45.332,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140ita.dll,2022-10-25 01:32:45.332,,,,,,,,,,
379," File created:
",DLL,2022-10-25 01:32:45.373,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140jpn.dll,2022-10-25 01:32:45.373,,,,,,,,,,
380," File created:
",DLL,2022-10-25 01:32:45.373,{fb91fd7c-3cbc-6357-f300-000000000d00},1560,,,,C:\Windows\system32\msiexec.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\mfc140kor.dll,2022-10-25 01:32:45.373,,,,,,,,,,
