@timestamp,agent.hostname,auditd.log.AUID,auditd.log.EGID,auditd.log.EUID,auditd.log.FSGID,auditd.log.FSUID,auditd.log.GID,auditd.log.OGID,auditd.log.OLD-AUID,auditd.log.SGID,auditd.log.SUID,auditd.log.SYSCALL,auditd.log.UID,auditd.log.a0,auditd.log.a1,auditd.log.a2,auditd.log.a3,auditd.log.arch,auditd.log.cap_fe,auditd.log.cap_fi,auditd.log.cap_fp,auditd.log.cap_frootid,auditd.log.cap_fver,auditd.log.dev,auditd.log.epoch,auditd.log.fe,auditd.log.fi,auditd.log.fp,auditd.log.frootid,auditd.log.fver,auditd.log.grantors,auditd.log.hostname,auditd.log.inode,auditd.log.item,auditd.log.items,auditd.log.key,auditd.log.kv,auditd.log.laddr,auditd.log.lport,auditd.log.mode,auditd.log.name,auditd.log.nametype,auditd.log.nlnk-fam,auditd.log.nlnk-pid,auditd.log.old_auid,auditd.log.old_pa,auditd.log.old_pe,auditd.log.old_pi,auditd.log.old_pp,auditd.log.old_ses,auditd.log.op,auditd.log.pa,auditd.log.pe,auditd.log.pi,auditd.log.pp,auditd.log.proctitle,auditd.log.rdev,auditd.log.record_type,auditd.log.saddr,auditd.log.saddr_fam,auditd.log.sequence,auditd.log.ses,auditd.log.subj_apparmor,auditd.log.success,auditd.log.syscall,auditd.log.tty,auditd.log.uid,error.message,event.action,event.category,event.ingested,event.module,event.original,event.outcome,event.type,fileset.name,host.hostname,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,network.direction,process.args,process.args_count,process.executable,process.executable.text,process.exit_code,process.name,process.name.text,process.parent.pid,process.pid,process.working_directory,process.working_directory.text,service.type,source.address,source.as.number,source.as.organization.name,source.as.organization.name.text,source.geo.city_name,source.geo.continent_name,source.geo.country_iso_code,source.geo.country_name,source.geo.location,source.geo.region_iso_code,source.geo.region_name,source.ip,traefik.access.geoip.city_name,traefik.access.geoip.continent_name,traefik.access.geoip.country_iso_code,traefik.access.geoip.location,traefik.access.geoip.region_iso_code,traefik.access.geoip.region_name,user.audit.id,user.effective.group.id,user.effective.id,user.effective.name,user.effective.name.text,user.filesystem.group.id,user.filesystem.id,user.group.id,user.id,user.name,user.name.text,user.owner.group.id,user.owner.id,user.saved.group.id,user.saved.id,user.terminal
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,connect,www-data,c,7f72c2aefc54,10,7ffc616ca9e4,x86_64,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,670",4294967295,-,yes,42,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.648",event,auditd,"type=SYSCALL msg=audit(1666625368.837:484670): arch=c000003e syscall=42 success=yes exit=0 a0=c a1=7f72c2aefc54 a2=10 a3=7ffc616ca9e4 items=0 ppid=238862 pid=255811 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,721,188",-,egress,/usr/sbin/apache2,apache2,apache2,"238,862","255,811",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,670",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.648",event,auditd,type=PROCTITLE msg=audit(1666625368.837:484670): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,721,836",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,670",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.670",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.837:484670): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,721,936",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,socket,www-data,2,1,0,7ffc616ccba0,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,671",4294967295,-,yes,41,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.671",event,auditd,"type=SYSCALL msg=audit(1666625368.837:484671): arch=c000003e syscall=41 success=yes exit=12 a0=2 a1=1 a2=0 a3=7ffc616ccba0 items=0 ppid=238862 pid=255811 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,722,014",-,-,/usr/sbin/apache2,apache2,apache2,"238,862","255,811",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,671",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.671",event,auditd,type=PROCTITLE msg=audit(1666625368.837:484671): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,722,539",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.837",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,671",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.671",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.837:484671): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,722,639",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,connect,www-data,b,7f72c2aefc54,10,7ffc616caca4,x86_64,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,657",4294967295,-,yes,42,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.628",event,auditd,"type=SYSCALL msg=audit(1666625368.833:484657): arch=c000003e syscall=42 success=yes exit=0 a0=b a1=7f72c2aefc54 a2=10 a3=7ffc616caca4 items=0 ppid=238862 pid=255813 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,711,688",-,egress,/usr/sbin/apache2,apache2,apache2,"238,862","255,813",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,657",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.629",event,auditd,type=PROCTITLE msg=audit(1666625368.833:484657): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,712,336",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,657",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.629",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.833:484657): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,712,436",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,socket,www-data,2,1,0,7ffc616cce60,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,658",4294967295,-,yes,41,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.637",event,auditd,"type=SYSCALL msg=audit(1666625368.833:484658): arch=c000003e syscall=41 success=yes exit=11 a0=2 a1=1 a2=0 a3=7ffc616cce60 items=0 ppid=238862 pid=255813 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,712,514",-,-,/usr/sbin/apache2,apache2,apache2,"238,862","255,813",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,658",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.638",event,auditd,type=PROCTITLE msg=audit(1666625368.833:484658): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,039",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,658",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.638",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.833:484658): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,139",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,socket,www-data,2,80802,0,1,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,659",4294967295,-,yes,41,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.638",event,auditd,"type=SYSCALL msg=audit(1666625368.833:484659): arch=c000003e syscall=41 success=yes exit=12 a0=2 a1=80802 a2=0 a3=1 items=0 ppid=238862 pid=255813 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,217",-,-,/usr/sbin/apache2,apache2,apache2,"238,862","255,813",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,659",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.639",event,auditd,type=PROCTITLE msg=audit(1666625368.833:484659): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,735",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,659",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.639",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.833:484659): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,835",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,connect,www-data,c,7f72c2aefc54,10,7ffc616ca9e4,x86_64,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,660",4294967295,-,yes,42,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.639",event,auditd,"type=SYSCALL msg=audit(1666625368.833:484660): arch=c000003e syscall=42 success=yes exit=0 a0=c a1=7f72c2aefc54 a2=10 a3=7ffc616ca9e4 items=0 ppid=238862 pid=255813 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,713,913",-,egress,/usr/sbin/apache2,apache2,apache2,"238,862","255,813",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,660",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.640",event,auditd,type=PROCTITLE msg=audit(1666625368.833:484660): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,714,561",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,660",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.640",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.833:484660): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,714,661",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,unset,www-data,www-data,www-data,www-data,www-data,-,www-data,www-data,socket,www-data,2,1,0,7ffc616ccba0,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,"484,661",4294967295,-,yes,41,(none),1.12.0,-,syscall,process,auditd.log,"Oct 24, 2022 @ 23:29:31.640",event,auditd,"type=SYSCALL msg=audit(1666625368.833:484661): arch=c000003e syscall=41 success=yes exit=12 a0=2 a1=1 a2=0 a3=7ffc616ccba0 items=0 ppid=238862 pid=255813 auid=4294967295 uid=33 gid=33 euid=33 suid=33 fsuid=33 egid=33 sgid=33 fsgid=33 tty=(none) ses=4294967295 comm=""apache2"" exe=""/usr/sbin/apache2"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""www-data"" GID=""www-data"" EUID=""www-data"" SUID=""www-data"" FSUID=""www-data"" EGID=""www-data"" SGID=""www-data"" FSGID=""www-data""",info,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,714,739",-,-,/usr/sbin/apache2,apache2,apache2,"238,862","255,813",4294967295,33,33,33,33,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,apache2^@-DFOREGROUND,-,-,-,-,"484,661",-,-,-,-,-,1.12.0,-,proctitle,-,auditd.log,"Oct 24, 2022 @ 23:29:31.641",event,auditd,type=PROCTITLE msg=audit(1666625368.833:484661): proctitle=61706163686532002D44464F524547524F554E44,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,715,264",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:28.833",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,661",-,unconfined,-,-,-,1.12.0,-,unknown[1420],-,auditd.log,"Oct 24, 2022 @ 23:29:31.641",event,auditd,type=UNKNOWN[1420] msg=audit(1666625368.833:484661): subj_apparmor=unconfined,-,log,x86_64,false,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,Debian GNU/Linux,Debian GNU/Linux,debian,11 (bullseye),/var/log/audit/audit.log,"3,715,364",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
