"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user",tags,"user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 23, 2022 @ 19:10:01.000",MUjBB4QBLP1KQkzRHGrG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:10:07.172",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,710","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,789,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:10:01.000",MkjBB4QBLP1KQkzRHGrG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:10:07.173",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,838","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,789,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 19:10:01.000",M0jBB4QBLP1KQkzRHGrG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:10:07.173",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,942","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,789,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:10:01.000",NEjBB4QBLP1KQkzRHGrG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 19:10:07.174",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","11,230","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,790,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 19:05:02.000",40i8B4QBLP1KQkzRr2Lb,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:05:17.147",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,624","pam_unix(cron:session): session closed for user root",CRON,CRON,785,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 19:05:01.000",wEi8B4QBLP1KQkzRnGJT,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:05:12.145",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,243","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,785,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:05:01.000",wUi8B4QBLP1KQkzRnGJT,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:05:12.146",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,371","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,785,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 19:05:01.000",wki8B4QBLP1KQkzRnGJT,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:05:12.147",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,475","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,785,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:05:01.000",w0i8B4QBLP1KQkzRnGJT,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 19:05:12.147",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","11,150","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,787,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 19:00:02.000",OEi4B4QBLP1KQkzRCFtN,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:00:12.108",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,157","pam_unix(cron:session): session closed for user root",CRON,CRON,780,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 19:00:01.000",D0i3B4QBLP1KQkzR9FvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:00:07.108",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,776","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,780,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:00:01.000",EEi3B4QBLP1KQkzR9FvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:00:07.109",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,904","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,780,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 19:00:01.000",EUi3B4QBLP1KQkzR9FvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 19:00:07.110",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","65,008","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,780,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 19:00:01.000",Eki3B4QBLP1KQkzR9FvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 19:00:07.110",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","11,070","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,783,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 18:55:02.000",skizB4QBLP1KQkzRh1PT,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:55:17.075",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,690","pam_unix(cron:session): session closed for user root",CRON,CRON,775,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 18:55:01.000",kEizB4QBLP1KQkzRdFNN,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:55:12.075",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,309","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,775,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:55:01.000",kUizB4QBLP1KQkzRdFNN,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:55:12.076",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,437","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,775,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 18:55:01.000",kkizB4QBLP1KQkzRdFNN,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:55:12.076",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,541","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,775,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:55:01.000",k0izB4QBLP1KQkzRdFNN,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 18:55:12.077",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","10,990","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,777,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 18:50:02.000",BUiuB4QBLP1KQkzR4ExO,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:50:12.046",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,223","pam_unix(cron:session): session closed for user root",CRON,CRON,770,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 18:50:01.000",3EiuB4QBLP1KQkzRzEvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:50:07.044",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,842","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,770,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:50:01.000",3UiuB4QBLP1KQkzRzEvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:50:07.045",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,970","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,770,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 18:50:01.000",3kiuB4QBLP1KQkzRzEvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:50:07.045",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","64,074","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,770,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:50:01.000",30iuB4QBLP1KQkzRzEvG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 18:50:07.046",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","10,910","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,771,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 18:45:02.000",mkiqB4QBLP1KQkzRX0TY,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:45:17.015",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,756","pam_unix(cron:session): session closed for user root",CRON,CRON,765,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 18:45:01.000",dkiqB4QBLP1KQkzRTERU,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:45:12.016",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,375","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,765,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:45:01.000",d0iqB4QBLP1KQkzRTERU,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:45:12.017",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,503","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,765,hostB,"root(uid=0)",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 18:45:01.000",eEiqB4QBLP1KQkzRTERU,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:45:12.020",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,607","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,765,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 18:45:01.000",eUiqB4QBLP1KQkzRTERU,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.syslog","Oct 23, 2022 @ 18:45:12.020",event,system,"+00:00",syslog,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog","10,830","(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,766,hostB,"-",system,"-","-","-","-","-","-"
"Oct 23, 2022 @ 18:40:02.000",7EilB4QBLP1KQkzRuDxR,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:40:11.984",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","63,289","pam_unix(cron:session): session closed for user root",CRON,CRON,760,hostB,root,system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 18:40:01.000",w0ilB4QBLP1KQkzRpDzK,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","system.auth","Oct 23, 2022 @ 18:40:06.984",event,system,"+00:00",auth,"x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","62,908","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,760,hostB,"-",system,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
