@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","37,630","Oct 24, 2022 @ 23:23:30.259","Oct 24, 2022 @ 23:23:30.259",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"41,748"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"41,748","28,070","Oct 24, 2022 @ 23:23:30.259","Oct 24, 2022 @ 23:23:30.259",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,610","Oct 24, 2022 @ 23:23:33.073","Oct 24, 2022 @ 23:23:33.073",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"45,507"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"45,507","44,600","Oct 24, 2022 @ 23:23:33.073","Oct 24, 2022 @ 23:23:33.073",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,610","Oct 24, 2022 @ 23:23:33.073","Oct 24, 2022 @ 23:23:33.073",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"50,529"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"50,529","26,880","Oct 24, 2022 @ 23:23:33.074","Oct 24, 2022 @ 23:23:33.074",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","8,830","Oct 24, 2022 @ 23:23:33.074","Oct 24, 2022 @ 23:23:33.074",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"51,793"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"51,793","39,270","Oct 24, 2022 @ 23:23:33.075","Oct 24, 2022 @ 23:23:33.074",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","39,570","Oct 24, 2022 @ 23:23:33.075","Oct 24, 2022 @ 23:23:33.075",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"58,705"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"58,705","28,490","Oct 24, 2022 @ 23:23:33.075","Oct 24, 2022 @ 23:23:33.075",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,400","Oct 24, 2022 @ 23:23:33.075","Oct 24, 2022 @ 23:23:33.075",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"35,835"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"35,835","23,870","Oct 24, 2022 @ 23:23:33.075","Oct 24, 2022 @ 23:23:33.075",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","36,800","Oct 24, 2022 @ 23:23:33.076","Oct 24, 2022 @ 23:23:33.076",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"43,901"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"43,901","26,560","Oct 24, 2022 @ 23:23:33.076","Oct 24, 2022 @ 23:23:33.076",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","104,100","Oct 24, 2022 @ 23:23:33.081","Oct 24, 2022 @ 23:23:33.081",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"43,756"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"43,756","150,810","Oct 24, 2022 @ 23:23:33.081","Oct 24, 2022 @ 23:23:33.081",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","27,210","Oct 24, 2022 @ 23:23:33.082","Oct 24, 2022 @ 23:23:33.082",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"52,213"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"52,213","52,320","Oct 24, 2022 @ 23:23:33.082","Oct 24, 2022 @ 23:23:33.082",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","22,770","Oct 24, 2022 @ 23:23:33.083","Oct 24, 2022 @ 23:23:33.083",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"54,488"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"54,488","72,070","Oct 24, 2022 @ 23:23:33.084","Oct 24, 2022 @ 23:23:33.084",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","35,430","Oct 24, 2022 @ 23:23:33.084","Oct 24, 2022 @ 23:23:33.084",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"35,840"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,161,-,-,127.0.0.1,-,"35,840","28,670","Oct 24, 2022 @ 23:23:33.084","Oct 24, 2022 @ 23:23:33.084",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,"8,382,011","159,223","159,223",10.10.10.110,981,"9,200","296,000,317,187","Oct 24, 2022 @ 23:23:38.702","Oct 24, 2022 @ 23:18:42.702",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"8,541,234","2,741",tcp,ipv4,"8,382,011",10.10.10.10,"1,760","60,588"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,"9,255,460","194,936","194,936",10.10.10.110,854,"9,200","296,512,364,422","Oct 24, 2022 @ 23:23:39.726","Oct 24, 2022 @ 23:18:43.213",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"9,450,396","2,949",tcp,ipv4,"9,255,460",10.10.10.10,"2,095","50,850"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,"708,582","38,634","38,634",10.10.10.110,180,"9,200","286,848,426,030","Oct 24, 2022 @ 23:23:38.702","Oct 24, 2022 @ 23:18:51.854",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"747,216",443,tcp,ipv4,"708,582",10.10.10.10,263,"48,224"
"Oct 24, 2022 @ 23:23:40.001",dvwa_web,72,-,-,ff02::2,-,-,0,"Oct 24, 2022 @ 23:22:50.221","Oct 24, 2022 @ 23:22:50.221",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),72,1,ipv6-icmp,ipv6,72,fe80::459:47ff:fe10:3b11,1,-
"Oct 24, 2022 @ 23:23:30.004",fileserver,"413,249","23,917","23,917",10.10.10.110,134,"9,200","271,359,841,860","Oct 24, 2022 @ 23:23:28.973","Oct 24, 2022 @ 23:18:57.613",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"437,166",281,tcp,ipv4,"413,249",10.10.10.30,147,"60,186"
"Oct 24, 2022 @ 23:23:30.004",fileserver,"383,659","22,761","22,761",10.10.10.110,99,"9,200","260,612,448,448","Oct 24, 2022 @ 23:23:21.298","Oct 24, 2022 @ 23:19:00.685",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"406,420",243,tcp,ipv4,"383,659",10.10.10.30,144,"60,192"
"Oct 24, 2022 @ 23:23:30.004",fileserver,"575,167","34,702","34,702",10.10.10.110,157,"9,200","260,096,774,477","Oct 24, 2022 @ 23:23:23.854","Oct 24, 2022 @ 23:19:03.757",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"609,869",364,tcp,ipv4,"575,167",10.10.10.30,207,"60,450"
"Oct 24, 2022 @ 23:23:30.004",fileserver,"3,428","2,727","2,727",10.10.10.30,16,445,"288,019","Oct 24, 2022 @ 23:23:25.902","Oct 24, 2022 @ 23:23:25.902",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"6,155",34,tcp,ipv4,"3,428",10.10.10.2,18,"54,498"
"Oct 24, 2022 @ 23:23:30.004",fileserver,"3,424","2,727","2,727",10.10.10.30,16,445,"295,220","Oct 24, 2022 @ 23:23:26.413","Oct 24, 2022 @ 23:23:26.413",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"6,151",34,tcp,ipv4,"3,424",10.10.10.3,18,"41,216"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,629,625,625,10.10.10.20,7,"3,306","392,570","Oct 24, 2022 @ 23:22:50.830","Oct 24, 2022 @ 23:22:50.829",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"53,144"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,553,546,546,10.10.10.20,6,"3,306","269,750","Oct 24, 2022 @ 23:22:50.830","Oct 24, 2022 @ 23:22:50.830",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"53,146"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,"1,079","1,565","1,565",10.10.10.20,8,"3,306","241,659","Oct 24, 2022 @ 23:22:50.830","Oct 24, 2022 @ 23:22:50.830",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"53,152"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","167,019","Oct 24, 2022 @ 23:22:50.830","Oct 24, 2022 @ 23:22:50.830",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"53,166"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,805,799,799,10.10.10.20,7,"3,306","2,174,675","Oct 24, 2022 @ 23:22:50.832","Oct 24, 2022 @ 23:22:50.830",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,604",16,tcp,ipv4,805,10.10.10.10,9,"53,174"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,546,546,10.10.10.20,6,"3,306","2,184,385","Oct 24, 2022 @ 23:22:50.832","Oct 24, 2022 @ 23:22:50.830",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,167",13,tcp,ipv4,621,10.10.10.10,7,"53,178"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,629,625,625,10.10.10.20,7,"3,306","1,433,264","Oct 24, 2022 @ 23:22:50.834","Oct 24, 2022 @ 23:22:50.833",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"53,184"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,553,546,546,10.10.10.20,6,"3,306","319,769","Oct 24, 2022 @ 23:22:50.834","Oct 24, 2022 @ 23:22:50.834",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"53,192"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,629,625,625,10.10.10.20,7,"3,306","384,270","Oct 24, 2022 @ 23:22:50.834","Oct 24, 2022 @ 23:22:50.834",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"53,198"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,553,546,546,10.10.10.20,6,"3,306","260,270","Oct 24, 2022 @ 23:22:50.835","Oct 24, 2022 @ 23:22:50.834",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"53,204"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,432,611,611,127.0.0.1,6,"3,306","145,590","Oct 24, 2022 @ 23:22:53.906","Oct 24, 2022 @ 23:22:53.906",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,043",11,tcp,ipv4,432,127.0.0.1,5,"53,556"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","266,040","Oct 24, 2022 @ 23:22:54.930","Oct 24, 2022 @ 23:22:54.930",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,740"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","131,400","Oct 24, 2022 @ 23:22:54.930","Oct 24, 2022 @ 23:22:54.930",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,742"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,"1,079","1,565","1,565",10.10.10.20,8,"3,306","297,859","Oct 24, 2022 @ 23:22:54.930","Oct 24, 2022 @ 23:22:54.930",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"41,756"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","214,059","Oct 24, 2022 @ 23:22:54.930","Oct 24, 2022 @ 23:22:54.930",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,770"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","659,583","Oct 24, 2022 @ 23:22:54.931","Oct 24, 2022 @ 23:22:54.930",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,784"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","136,810","Oct 24, 2022 @ 23:22:54.931","Oct 24, 2022 @ 23:22:54.931",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,798"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","211,100","Oct 24, 2022 @ 23:22:54.931","Oct 24, 2022 @ 23:22:54.931",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,808"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","96,430","Oct 24, 2022 @ 23:22:54.931","Oct 24, 2022 @ 23:22:54.931",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,810"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","160,359","Oct 24, 2022 @ 23:22:54.932","Oct 24, 2022 @ 23:22:54.931",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,824"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,546,546,10.10.10.20,6,"3,306","141,829","Oct 24, 2022 @ 23:22:54.932","Oct 24, 2022 @ 23:22:54.931",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,167",13,tcp,ipv4,621,10.10.10.10,7,"41,826"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","224,080","Oct 24, 2022 @ 23:22:55.438","Oct 24, 2022 @ 23:22:55.437",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,830"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","109,840","Oct 24, 2022 @ 23:22:55.438","Oct 24, 2022 @ 23:22:55.438",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,840"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,"1,079","1,565","1,565",10.10.10.20,8,"3,306","248,010","Oct 24, 2022 @ 23:22:55.438","Oct 24, 2022 @ 23:22:55.438",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"41,852"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","174,790","Oct 24, 2022 @ 23:22:55.438","Oct 24, 2022 @ 23:22:55.438",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,864"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","651,589","Oct 24, 2022 @ 23:22:55.439","Oct 24, 2022 @ 23:22:55.438",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,874"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","160,730","Oct 24, 2022 @ 23:22:55.439","Oct 24, 2022 @ 23:22:55.438",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,890"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,697,557,557,10.10.10.20,6,"3,306","188,480","Oct 24, 2022 @ 23:22:55.439","Oct 24, 2022 @ 23:22:55.439",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"41,904"
"Oct 24, 2022 @ 23:23:30.001",dvwa_db,621,478,478,10.10.10.20,5,"3,306","116,640","Oct 24, 2022 @ 23:22:55.439","Oct 24, 2022 @ 23:22:55.439",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"41,908"
