@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"60,818","50,990","Oct 24, 2022 @ 23:25:12.943","Oct 24, 2022 @ 23:25:12.943","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","34,720","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"36,381"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"36,381","27,740","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,610","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"35,810"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"35,810","25,330","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,620","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"37,517"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"37,517","23,770","Oct 24, 2022 @ 23:25:12.944","Oct 24, 2022 @ 23:25:12.944","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","35,110","Oct 24, 2022 @ 23:25:12.945","Oct 24, 2022 @ 23:25:12.945","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"46,414"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"46,414","28,050","Oct 24, 2022 @ 23:25:12.945","Oct 24, 2022 @ 23:25:12.945","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","33,870","Oct 24, 2022 @ 23:25:12.945","Oct 24, 2022 @ 23:25:12.945","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"56,225"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"56,225","26,710","Oct 24, 2022 @ 23:25:12.945","Oct 24, 2022 @ 23:25:12.945","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,450","Oct 24, 2022 @ 23:25:15.182","Oct 24, 2022 @ 23:25:15.182","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"43,116"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"43,116","36,100","Oct 24, 2022 @ 23:25:15.182","Oct 24, 2022 @ 23:25:15.182","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,680","Oct 24, 2022 @ 23:25:15.182","Oct 24, 2022 @ 23:25:15.182","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"49,636"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"49,636","25,430","Oct 24, 2022 @ 23:25:15.182","Oct 24, 2022 @ 23:25:15.182","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,450","Oct 24, 2022 @ 23:25:15.182","Oct 24, 2022 @ 23:25:15.182","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"34,677"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"34,677","55,790","Oct 24, 2022 @ 23:25:15.183","Oct 24, 2022 @ 23:25:15.183","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","12,380","Oct 24, 2022 @ 23:25:15.183","Oct 24, 2022 @ 23:25:15.183","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"40,757"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"40,757","847,112","Oct 24, 2022 @ 23:25:15.184","Oct 24, 2022 @ 23:25:15.183","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","15,610","Oct 24, 2022 @ 23:25:15.187","Oct 24, 2022 @ 23:25:15.187","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"45,054"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"45,054","54,220","Oct 24, 2022 @ 23:25:15.187","Oct 24, 2022 @ 23:25:15.187","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","13,490","Oct 24, 2022 @ 23:25:15.188","Oct 24, 2022 @ 23:25:15.188","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"47,318"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"47,318","3,419,966","Oct 24, 2022 @ 23:25:15.191","Oct 24, 2022 @ 23:25:15.188","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","8,170","Oct 24, 2022 @ 23:25:15.193","Oct 24, 2022 @ 23:25:15.193","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"47,547"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"47,547","744,359","Oct 24, 2022 @ 23:25:15.194","Oct 24, 2022 @ 23:25:15.193","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","11,190","Oct 24, 2022 @ 23:25:15.194","Oct 24, 2022 @ 23:25:15.194","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"44,540"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"44,540","41,880","Oct 24, 2022 @ 23:25:15.194","Oct 24, 2022 @ 23:25:15.194","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,000","Oct 24, 2022 @ 23:25:15.195","Oct 24, 2022 @ 23:25:15.195","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"37,814"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"37,814","72,030","Oct 24, 2022 @ 23:25:15.195","Oct 24, 2022 @ 23:25:15.195","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","34,420","Oct 24, 2022 @ 23:25:15.195","Oct 24, 2022 @ 23:25:15.195","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"57,165"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"57,165","28,730","Oct 24, 2022 @ 23:25:15.195","Oct 24, 2022 @ 23:25:15.195","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","90,320","Oct 24, 2022 @ 23:25:17.230","Oct 24, 2022 @ 23:25:17.230","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"48,510"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"48,510","33,370","Oct 24, 2022 @ 23:25:17.230","Oct 24, 2022 @ 23:25:17.230","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","49,220","Oct 24, 2022 @ 23:25:17.230","Oct 24, 2022 @ 23:25:17.230","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"36,026"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"36,026","27,910","Oct 24, 2022 @ 23:25:17.230","Oct 24, 2022 @ 23:25:17.230","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","545,300","Oct 24, 2022 @ 23:25:17.231","Oct 24, 2022 @ 23:25:17.230","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"49,271"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"49,271","44,700","Oct 24, 2022 @ 23:25:17.231","Oct 24, 2022 @ 23:25:17.231","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","39,470","Oct 24, 2022 @ 23:25:17.231","Oct 24, 2022 @ 23:25:17.231","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"49,268"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"49,268","28,460","Oct 24, 2022 @ 23:25:17.231","Oct 24, 2022 @ 23:25:17.231","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","6,470","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"58,962"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"58,962","26,480","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,380","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"59,559"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"59,559","26,830","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","33,910","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"35,822"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"35,822","26,580","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","31,480","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"33,572"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"33,572","26,130","Oct 24, 2022 @ 23:25:17.232","Oct 24, 2022 @ 23:25:17.232","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","35,999","Oct 24, 2022 @ 23:25:17.233","Oct 24, 2022 @ 23:25:17.233","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"48,098"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"48,098","26,510","Oct 24, 2022 @ 23:25:17.233","Oct 24, 2022 @ 23:25:17.233","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","191,950","Oct 24, 2022 @ 23:25:17.233","Oct 24, 2022 @ 23:25:17.233","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"48,141"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"48,141","199,960","Oct 24, 2022 @ 23:25:17.233","Oct 24, 2022 @ 23:25:17.233","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","8,540","Oct 24, 2022 @ 23:25:43.566","Oct 24, 2022 @ 23:25:43.566",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"48,281"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"48,281","38,870","Oct 24, 2022 @ 23:25:43.566","Oct 24, 2022 @ 23:25:43.566",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,010","Oct 24, 2022 @ 23:25:43.566","Oct 24, 2022 @ 23:25:43.566",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"43,115"
"Oct 24, 2022 @ 23:25:50.001",dvwa_web,161,-,-,127.0.0.1,-,"43,115","26,080","Oct 24, 2022 @ 23:25:43.566","Oct 24, 2022 @ 23:25:43.566",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
