"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","destination.bytes","destination.ip","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","network.bytes","network.community_id","network.packets","network.transport","network.type","source.bytes","source.ip","source.packets","source.port",type
"Oct 24, 2022 @ 23:32:20.000","F-CfCoQBDsc6tFfSk7Ca",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"159,900","Oct 24, 2022 @ 23:31:58.606",event,"Oct 24, 2022 @ 23:31:58.606",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFG6U6gwxBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:ub2cmfGVz3fRZq98vYcbq0CFPvg=",12,tcp,ipv4,553,"10.10.10.10",6,"37,998",flow
"Oct 24, 2022 @ 23:32:20.000",GOCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"783,739","Oct 24, 2022 @ 23:31:58.607",event,"Oct 24, 2022 @ 23:31:58.606",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e6yzUAAyBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:zGEVyjANC8SXxjF8d/oO6U61uhU=",15,tcp,ipv4,"1,548","123.123.123.3",9,"45,996",flow
"Oct 24, 2022 @ 23:32:20.000",GeCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,011","1,633","1,633","10.10.10.20",9,"3,306","8.0.0","network_flow",network,flow,"300,019","Oct 24, 2022 @ 23:31:58.607",event,"Oct 24, 2022 @ 23:31:58.606",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFHiU6gwzBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:otPgc+Olrf/D0yQ8xrDyAtFd1ps=",18,tcp,ipv4,"1,011","10.10.10.10",9,"38,008",flow
"Oct 24, 2022 @ 23:32:20.000",GuCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"183,279","Oct 24, 2022 @ 23:31:58.607",event,"Oct 24, 2022 @ 23:31:58.607",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFHqU6gw0BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:HKDfzlr48bAlofI7TeGY5K3wFsk=",12,tcp,ipv4,553,"10.10.10.10",6,"38,010",flow
"Oct 24, 2022 @ 23:32:20.000","G-CfCoQBDsc6tFfSk7Ca",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",835,767,767,"123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"165,350","Oct 24, 2022 @ 23:31:58.607",event,"Oct 24, 2022 @ 23:31:58.607",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e7qzUAA1BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,602","1:5uBZp5xdHxWApKkh+Z+yt7ai354=",10,tcp,ipv4,835,"123.123.123.3",6,"46,010",flow
"Oct 24, 2022 @ 23:32:20.000",HOCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",814,"2,027","2,027","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,205,727","Oct 24, 2022 @ 23:31:58.608",event,"Oct 24, 2022 @ 23:31:58.607",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e76zUAA2BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,841","1:dfp343v7JATGewgIhdlmt1PF3hU=",10,tcp,ipv4,814,"123.123.123.3",6,"46,014",flow
"Oct 24, 2022 @ 23:32:20.000",HeCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"214,970","Oct 24, 2022 @ 23:31:58.608",event,"Oct 24, 2022 @ 23:31:58.607",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFISU6gw3BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:ymhbuIOpOFobVTn0i6ALEu3W+6I=",14,tcp,ipv4,629,"10.10.10.10",7,"38,020",flow
"Oct 24, 2022 @ 23:32:20.000",HuCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"104,190","Oct 24, 2022 @ 23:31:58.608",event,"Oct 24, 2022 @ 23:31:58.607",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFIqU6gw4BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:XGD/H4zJsoCGVCSu4ftLmdlPy+k=",12,tcp,ipv4,553,"10.10.10.10",6,"38,026",flow
"Oct 24, 2022 @ 23:32:20.000","H-CfCoQBDsc6tFfSk7Ca",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",816,"2,203","2,203","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"533,639","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.608",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e8yzUAA5BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,019","1:WonwvuGF0E9yhWdUM6GN4tWlPX0=",10,tcp,ipv4,816,"123.123.123.3",6,"46,028",flow
"Oct 24, 2022 @ 23:32:20.000",IOCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"393,920","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.608",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFJSU6gw6BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:T4erLILCNHNTmvNbJPi5Iz0JWGk=",14,tcp,ipv4,697,"10.10.10.10",8,"38,036",flow
"Oct 24, 2022 @ 23:32:20.000",IeCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"222,080","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.608",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFJyU6gw7BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:zNFal7daIB1IS1E4NvAOvel1asc=",12,tcp,ipv4,621,"10.10.10.10",7,"38,044",flow
"Oct 24, 2022 @ 23:32:20.000",IuCfCoQBDsc6tFfSk7Ca,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,255","1,756","1,756","123.123.123.123",5,80,"8.0.0","network_flow",network,flow,"592,169","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.609",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e86zUAA8BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,011","1:KIYTByLJNf+d81yXwh+ygaIKeE4=",12,tcp,ipv4,"1,255","123.123.123.3",7,"46,030",flow
"Oct 24, 2022 @ 23:32:20.000","I-CfCoQBDsc6tFfSk7Cu",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"287,749","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.609",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFKiU6gw9BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:8W657LETxjDXhOHpyPwUmG20XDw=",14,tcp,ipv4,629,"10.10.10.10",7,"38,056",flow
"Oct 24, 2022 @ 23:32:20.000",JOCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"171,000","Oct 24, 2022 @ 23:31:58.609",event,"Oct 24, 2022 @ 23:31:58.609",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFLSU6gw+BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:W00KBWHMCpnyS/rO2KF1D+leVoA=",12,tcp,ipv4,553,"10.10.10.10",6,"38,068",flow
"Oct 24, 2022 @ 23:32:20.000",JeCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",735,"1,460","1,460","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,652,358","Oct 24, 2022 @ 23:32:07.699",event,"Oct 24, 2022 @ 23:32:07.697",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7ewKQUAA/BAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,195","1:XZ/syxT7vmtE+fhTuTDNBA/N6+Y=",10,tcp,ipv4,735,"123.123.123.2",6,"36,866",flow
"Oct 24, 2022 @ 23:32:20.000",JuCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"233,189","Oct 24, 2022 @ 23:32:07.698",event,"Oct 24, 2022 @ 23:32:07.698",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFAam6gxABAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:7fpI9k454ZBmeQh0e2XB84u76Mw=",14,tcp,ipv4,697,"10.10.10.10",8,"42,502",flow
"Oct 24, 2022 @ 23:32:20.000","J-CfCoQBDsc6tFfSk7Cu",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"108,109","Oct 24, 2022 @ 23:32:07.698",event,"Oct 24, 2022 @ 23:32:07.698",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFAim6gxBBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:PFqrsBTvQ993CIPE8O/0ORPe5oM=",12,tcp,ipv4,621,"10.10.10.10",7,"42,504",flow
"Oct 24, 2022 @ 23:32:20.000",KOCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"5,692,133","Oct 24, 2022 @ 23:32:07.705",event,"Oct 24, 2022 @ 23:32:07.699",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7ewSQUABCBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:DYVzvwtWJ4kV2Y+AiX8MgxzxgY0=",15,tcp,ipv4,"1,548","123.123.123.2",9,"36,868",flow
"Oct 24, 2022 @ 23:32:20.000",KeCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,079","1,565","1,565","10.10.10.20",8,"3,306","8.0.0","network_flow",network,flow,"1,931,487","Oct 24, 2022 @ 23:32:07.703",event,"Oct 24, 2022 @ 23:32:07.702",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFBam6gxDBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:gkniNLzIgAXn6eaSm7U6zlPjHag=",18,tcp,ipv4,"1,079","10.10.10.10",10,"42,518",flow
"Oct 24, 2022 @ 23:32:20.000",KuCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"1,006,518","Oct 24, 2022 @ 23:32:07.703",event,"Oct 24, 2022 @ 23:32:07.702",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFCam6gxEBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:NKRXLv1TSye0MY010qyDqxP48YE=",12,tcp,ipv4,621,"10.10.10.10",7,"42,534",flow
"Oct 24, 2022 @ 23:32:20.000","K-CfCoQBDsc6tFfSk7Cu",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",813,"1,971","1,971","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"2,707,021","Oct 24, 2022 @ 23:32:07.707",event,"Oct 24, 2022 @ 23:32:07.704",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7ew6QUABFBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,784","1:9BMVDOPzxJRdkEYLCUChr9a7rsw=",10,tcp,ipv4,813,"123.123.123.2",6,"36,878",flow
"Oct 24, 2022 @ 23:32:20.000",LOCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"893,489","Oct 24, 2022 @ 23:32:07.705",event,"Oct 24, 2022 @ 23:32:07.704",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFCqm6gxGBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:c4QPxjz4Wp5G8X5xvwCRDVfBbyc=",14,tcp,ipv4,697,"10.10.10.10",8,"42,538",flow
"Oct 24, 2022 @ 23:32:20.000",LeCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"397,970","Oct 24, 2022 @ 23:32:07.705",event,"Oct 24, 2022 @ 23:32:07.705",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFDim6gxHBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:6OD09q0onTucFu0l7I+KI9V91v8=",12,tcp,ipv4,621,"10.10.10.10",7,"42,552",flow
"Oct 24, 2022 @ 23:32:20.000",LuCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",814,"2,242","2,242","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"2,365,631","Oct 24, 2022 @ 23:32:07.708",event,"Oct 24, 2022 @ 23:32:07.706",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7exaQUABIBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,056","1:rDdFMSFnBuvOsagrL8ZwqjSSlwQ=",10,tcp,ipv4,814,"123.123.123.2",6,"36,886",flow
"Oct 24, 2022 @ 23:32:20.000","L-CfCoQBDsc6tFfSk7Cu",".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",551,954,954,"127.0.0.1",5,80,"8.0.0","network_flow",network,flow,"5,075,491,507","Oct 24, 2022 @ 23:32:12.781",event,"Oct 24, 2022 @ 23:32:07.706",connection,false,"EAz/////AP//////CAwAAAF/AAABfwAAASTlUABJBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,505","1:jmpUz8aX7sh/CoiwUMn1z3TePts=",10,tcp,ipv4,551,"127.0.0.1",5,"58,660",flow
"Oct 24, 2022 @ 23:32:20.000",MOCfCoQBDsc6tFfSk7Cu,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",805,867,867,"10.10.10.20",8,"3,306","8.0.0","network_flow",network,flow,"789,899","Oct 24, 2022 @ 23:32:07.707",event,"Oct 24, 2022 @ 23:32:07.707",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFDqm6gxKBAAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,672","1:tZB8eDnmY35FHNpGY8/zOsFEMzc=",17,tcp,ipv4,805,"10.10.10.10",9,"42,554",flow
