@timestamp,@version,@version.keyword,_id,_index,_score,agent.name,agent.name.keyword,destination.bytes,destination.ip,destination.ip.keyword,destination.packets,destination.port,event.action,event.action.keyword,event.dataset,event.dataset.keyword,event.end,event.start,event.type,event.type.keyword,flow.final,flow.id,flow.id.keyword,host.mac,host.mac.keyword,host.os.name,host.os.name.keyword,host.os.version,host.os.version.keyword,network.bytes,network.packets,network.type,network.type.keyword,source.bytes,source.ip,source.ip.keyword,source.packets,source.port,tags,tags.keyword,type,type.keyword
"Oct 25, 2022 @ 01:11:10.498",1,1,eeP6CoQB7xRA9XP5EmwA,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52700,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:10.498",1,1,d-P6CoQB7xRA9XP5EmwA,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qfbNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qfbNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52726,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,o-P5CoQB7xRA9XP56mvy,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52708,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,puP5CoQB7xRA9XP56mvy,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52684,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,oeP5CoQB7xRA9XP56mvy,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:57.111",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qfbNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qfbNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52726,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,qeP5CoQB7xRA9XP56mvy,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52676,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,nuP5CoQB7xRA9XP56mvy,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:47.411",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qezNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qezNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52716,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,r-P5CoQB7xRA9XP56mvz,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52700,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:11:00.498",1,1,rOP5CoQB7xRA9XP56mvz,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52692,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,w-P5CoQB7xRA9XP5w2ri,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:47.411",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qezNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qezNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52716,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,x-P5CoQB7xRA9XP5w2ri,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52708,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,tuP5CoQB7xRA9XP5w2rd,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52700,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,ueP5CoQB7xRA9XP5w2rh,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52676,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,weP5CoQB7xRA9XP5w2ri,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52684,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:50.498",1,1,xeP5CoQB7xRA9XP5w2ri,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52692,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:40.498",1,1,5OP5CoQB7xRA9XP5nGnM,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52684,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:40.498",1,1,5uP5CoQB7xRA9XP5nGnN,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52692,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:40.498",1,1,6OP5CoQB7xRA9XP5nGnN,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:37.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qeTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52708,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:40.498",1,1,3uP5CoQB7xRA9XP5nGnM,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52676,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:40.498",1,1,3-P5CoQB7xRA9XP5nGnM,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52700,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,D-P5CoQB7xRA9XP5dWnE,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:47.141","Oct 25, 2022 @ 01:09:36.921","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7NQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7NQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52654,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,BOP5CoQB7xRA9XP5dWm_,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52692,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,CuP5CoQB7xRA9XP5dWnD,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:26.991",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdzNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52700,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,FeP5CoQB7xRA9XP5dWnE,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:36.922","Oct 25, 2022 @ 01:09:27.221","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52646,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,GOP5CoQB7xRA9XP5dWnK,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52676,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,EuP5CoQB7xRA9XP5dWnE,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52684,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:30.498",1,1,DOP5CoQB7xRA9XP5dWnD,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:57.361","Oct 25, 2022 @ 01:09:47.141","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52666,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,JeP5CoQB7xRA9XP5Tmix,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:47.141","Oct 25, 2022 @ 01:09:36.921",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7NQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7NQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52654,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,K-P5CoQB7xRA9XP5Tmix,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:57.361","Oct 25, 2022 @ 01:09:47.141",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52666,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,MOP5CoQB7xRA9XP5Tmix,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:36.922","Oct 25, 2022 @ 01:09:27.221",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52646,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,IuP5CoQB7xRA9XP5Tmit,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52676,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,JuP5CoQB7xRA9XP5Tmix,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:17.281",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdTNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52692,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:20.498",1,1,JOP5CoQB7xRA9XP5Tmix,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qczNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52684,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:10.498",1,1,NuP5CoQB7xRA9XP5J2ed,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:36.922","Oct 25, 2022 @ 01:09:27.221",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qabNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52646,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:10:10.498",1,1,OuP5CoQB7xRA9XP5J2ei,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:09:57.361","Oct 25, 2022 @ 01:09:47.141",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbrNQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52666,beats_input_raw_event,beats_input_raw_event,flow,flow
