@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:22:00.002",fileserver,"3,428","2,727","2,727",10.10.10.30,16,445,"205,600","Oct 24, 2022 @ 23:21:26.094","Oct 24, 2022 @ 23:21:26.094","connection, end",True,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"6,155",34,tcp,ipv4,"3,428",10.10.10.3,18,"42,650"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"3,783","3,281","3,281",10.10.10.30,18,445,"252,020","Oct 24, 2022 @ 23:21:55.790","Oct 24, 2022 @ 23:21:55.789",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"7,064",38,tcp,ipv4,"3,783",10.10.10.2,20,"51,846"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"3,393","2,720","2,720",10.10.10.30,16,445,"312,980","Oct 24, 2022 @ 23:21:56.302","Oct 24, 2022 @ 23:21:56.302",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"6,113",34,tcp,ipv4,"3,393",10.10.10.3,18,"48,772"
"Oct 24, 2022 @ 23:22:00.002",fileserver,72,-,-,ff02::2,-,-,0,"Oct 24, 2022 @ 23:21:42.990","Oct 24, 2022 @ 23:21:42.990",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),72,1,ipv6-icmp,ipv6,72,fe80::7026:acff:fec4:28aa,1,-
"Oct 24, 2022 @ 23:22:00.002",fileserver,109,-,-,ff02::fb,-,"5,353",0,"Oct 24, 2022 @ 23:21:59.885","Oct 24, 2022 @ 23:21:59.885",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),109,1,udp,ipv6,109,fe80::7026:acff:fec4:28aa,1,"5,353"
"Oct 24, 2022 @ 23:22:00.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","917,807","Oct 24, 2022 @ 23:21:40.500","Oct 24, 2022 @ 23:21:40.499",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"38,694"
"Oct 24, 2022 @ 23:22:00.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","353,189","Oct 24, 2022 @ 23:21:40.500","Oct 24, 2022 @ 23:21:40.500",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"38,708"
"Oct 24, 2022 @ 23:22:00.001",dvwa_web,814,"2,242","2,242",123.123.123.123,4,80,"2,208,263","Oct 24, 2022 @ 23:21:40.503","Oct 24, 2022 @ 23:21:40.501",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,056",10,tcp,ipv4,814,123.123.123.4,6,"35,470"
"Oct 24, 2022 @ 23:22:00.001",dvwa_web,805,799,799,10.10.10.20,7,"3,306","1,020,459","Oct 24, 2022 @ 23:21:40.502","Oct 24, 2022 @ 23:21:40.501",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,604",16,tcp,ipv4,805,10.10.10.10,9,"38,720"
"Oct 24, 2022 @ 23:22:00.001",dvwa_web,"1,255","1,757","1,757",123.123.123.123,5,80,"2,372,463","Oct 24, 2022 @ 23:21:40.506","Oct 24, 2022 @ 23:21:40.503",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,012",12,tcp,ipv4,"1,255",123.123.123.4,7,"35,486"
