,@timestamp,agent.name,client.bytes,client.ip,destination.bytes,destination.ip,event.dataset,event.end,event.start,event.type,host.mac,host.os.name,host.os.version,icmp.request.code,icmp.request.message,icmp.request.type,icmp.response.code,icmp.response.message,icmp.response.type,network.bytes,network.type,source.bytes,source.ip,status,type
191,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
192,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
193,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
194,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
195,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
196,"Oct 24, 2022 @ 13:25:36.756",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.756",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
197,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
198,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
199,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
200,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
201,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
202,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
203,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
204,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
205,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
206,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
207,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
208,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
209,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
210,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
211,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
212,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
213,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
214,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
215,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
216,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
217,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
218,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
219,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
220,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
221,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
222,"Oct 24, 2022 @ 13:25:36.746",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.746",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
223,"Oct 24, 2022 @ 13:25:36.667",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.667",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
224,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
225,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
226,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
227,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
228,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
229,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
230,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
231,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
232,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
233,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
234,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
235,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
236,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
237,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
238,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
239,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
240,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
241,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
242,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
243,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
244,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
245,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
246,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
247,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
248,"Oct 24, 2022 @ 13:25:36.666",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.666",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
249,"Oct 24, 2022 @ 13:25:33.704",dbserver,56B,10.0.0.20,56B,10.0.0.21,icmp,"Oct 24, 2022 @ 13:25:33.704","Oct 24, 2022 @ 13:25:33.704",connection,"02:42:0a:00:00:15, 02:42:ac:11:00:02",Ubuntu,22.04.1 LTS (Jammy Jellyfish),0,EchoRequest,8,0,EchoReply,0,112B,ipv4,56B,10.0.0.20,OK,icmp
250,"Oct 24, 2022 @ 13:25:33.704",webserver,56B,10.0.0.20,56B,10.0.0.21,icmp,"Oct 24, 2022 @ 13:25:33.704","Oct 24, 2022 @ 13:25:33.704",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),0,EchoRequest,8,0,EchoReply,0,112B,ipv4,56B,10.0.0.20,OK,icmp
251,"Oct 24, 2022 @ 13:25:33.701",webserver,56B,10.0.0.20,56B,10.0.0.1,icmp,"Oct 24, 2022 @ 13:25:33.701","Oct 24, 2022 @ 13:25:33.701",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),0,EchoRequest,8,0,EchoReply,0,112B,ipv4,56B,10.0.0.20,OK,icmp
252,"Oct 24, 2022 @ 13:25:33.557",webserver,56B,10.0.0.20,56B,10.0.0.22,icmp,"Oct 24, 2022 @ 13:25:33.557","Oct 24, 2022 @ 13:25:33.557",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),0,EchoRequest,8,0,EchoReply,0,112B,ipv4,56B,10.0.0.20,OK,icmp
253,"Oct 24, 2022 @ 13:25:33.531",webserver,56B,10.0.0.20,56B,10.0.0.20,icmp,"Oct 24, 2022 @ 13:25:33.531","Oct 24, 2022 @ 13:25:33.531",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),0,EchoRequest,8,0,EchoReply,0,112B,ipv4,56B,10.0.0.20,OK,icmp
254,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
255,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
256,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
257,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
258,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
259,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
260,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
261,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
262,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
263,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
264,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
265,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
266,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
267,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
268,"Oct 24, 2022 @ 00:18:49.029",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 00:18:49.029",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
