Classification,Date,Day,Job,LogType,Month,Path,Result,Time,User
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:17:01,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:17:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:17:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:17:01,(root)
CRON[811],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:18:01,(/usr/bin/config/checkDev.sh
CRON[813],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:18:01,(/usr/bin/config/checkDb.sh
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:14:02,(root)
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""670""",start,14:14:02,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:14:03,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:14:05,(root)
CRON[682],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:15:01,(/usr/bin/config/checkAdmin.sh
CRON[681],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:15:01,(/usr/bin/config/rsyslog.sh
CRON[683],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:15:01,(/usr/bin/config/checkDev.sh
CRON[684],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:15:01,(/usr/bin/config/checkDb.sh
CRON[686],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:15:01,(/usr/bin/config/checkElk.sh
CRON[514],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:11:01,(/usr/bin/config/rsyslog.sh
CRON[517],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:11:01,(/usr/bin/config/checkDb.sh
CRON[518],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:11:01,(/usr/bin/config/checkAdmin.sh
CRON[516],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:11:01,(/usr/bin/config/checkDev.sh
CRON[515],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:11:01,(/usr/bin/config/checkElk.sh
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:11:02,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:11:02,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:11:02,(root)
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""547""",start,14:11:02,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:11:04,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:11:05,(root)
CRON[558],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:12:01,(/usr/bin/config/checkDev.sh
CRON[560],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:12:01,(/usr/bin/config/checkAdmin.sh
CRON[559],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:12:01,(/usr/bin/config/checkElk.sh
CRON[561],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:12:01,(/usr/bin/config/rsyslog.sh
CRON[562],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:12:01,(/usr/bin/config/checkDb.sh
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:12:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:12:01,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:12:01,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:12:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:12:04,(root)
CRON[597],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:13:01,(/usr/bin/config/checkAdmin.sh
CRON[601],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:13:01,(/usr/bin/config/checkDb.sh
CRON[602],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:13:01,(/usr/bin/config/checkElk.sh
CRON[604],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:13:01,(/usr/bin/config/checkDev.sh
CRON[607],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:13:01,(/usr/bin/config/rsyslog.sh
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:13:01,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:13:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:13:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:13:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:13:04,(root)
CRON[639],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:14:01,(/usr/bin/config/checkDb.sh
CRON[637],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:14:01,(/usr/bin/config/checkAdmin.sh
CRON[640],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:14:01,(/usr/bin/config/checkElk.sh
CRON[638],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:14:01,(/usr/bin/config/checkDev.sh
CRON[641],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:14:01,(/usr/bin/config/rsyslog.sh
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:14:02,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:14:02,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:10:01,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:10:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:10:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:10:04,(root)
CRON[381],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:09:01,(/usr/bin/config/checkElk.sh
CRON[379],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:09:01,(/usr/bin/config/checkDb.sh
CRON[382],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:09:01,(/usr/bin/config/checkDev.sh
CRON[380],25,CMD,[,(root),Oct,(empty),-x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),14:09:01,(
CRON[392],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:09:01,(/usr/bin/config/rsyslog.sh
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:09:01,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:09:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:09:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:09:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:09:04,(root)
CRON[475],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:10:01,(/usr/bin/config/checkDev.sh
CRON[478],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:10:01,(/usr/bin/config/checkDb.sh
CRON[476],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:10:01,(/usr/bin/config/checkAdmin.sh
CRON[477],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:10:01,(/usr/bin/config/checkElk.sh
CRON[479],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:10:01,(/usr/bin/config/rsyslog.sh
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:10:01,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Failure,14:04:12,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:04:12,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,14:04:12,(root)
kernel,25,(empty),ADDRCONF(NETDEV_CHANGE):,[,Oct,IPv6:,veth3ce14c8: link becomes ready,14:04:36,267.409492]
kernel,25,(empty),port,[,Oct,br-4f4620baccaa:,1(vethf1d4b4c) entered blocking state,14:04:39,270.941814]
kernel,25,(empty),port,[,Oct,br-4f4620baccaa:,1(vethf1d4b4c) entered disabled state,14:04:39,270.941816]
kernel,25,(empty),vethf1d4b4c,[,Oct,device,entered promiscuous mode,14:04:39,270.941955]
kernel,25,(empty),ADDRCONF(NETDEV_UP):,[,Oct,IPv6:,vethf1d4b4c: link is not ready,14:04:39,270.942082]
kernel,25,(empty),port,[,Oct,br-4f4620baccaa:,4(veth541a163) entered disabled state,14:04:43,274.769799]
kernel,25,(empty),renamed,[,Oct,eth1:,from veth1c1f35b,14:04:44,275.592391]
kernel,25,(empty),ADDRCONF(NETDEV_CHANGE):,[,Oct,IPv6:,veth541a163: link becomes ready,14:04:44,275.606502]
kernel,25,(empty),port,[,Oct,br-4f4620baccaa:,4(veth541a163) entered blocking state,14:04:44,275.606602]
kernel,25,(empty),port,[,Oct,br-4f4620baccaa:,4(veth541a163) entered forwarding state,14:04:44,275.606604]
CRON[212],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:05:03,(/usr/bin/config/checkDev.sh
CRON[213],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:05:03,(/usr/bin/config/checkDb.sh
CRON[210],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:05:03,(/usr/bin/config/checkAdmin.sh
CRON[209],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:05:03,(/usr/bin/config/rsyslog.sh
CRON[211],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:05:03,(/usr/bin/config/checkElk.sh
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:05:04,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:05:04,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:05:04,(root)
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""242""",start,14:05:05,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:05:06,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:05:07,(root)
CRON[253],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:06:01,(/usr/bin/config/checkAdmin.sh
CRON[255],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:06:02,(/usr/bin/config/checkElk.sh
CRON[254],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:06:02,(/usr/bin/config/checkDb.sh
CRON[256],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:06:02,(/usr/bin/config/rsyslog.sh
CRON[257],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:06:02,(/usr/bin/config/checkDev.sh
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:06:02,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:06:02,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:06:02,(root)
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""286""",start,14:06:02,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:06:04,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:06:05,(root)
CRON[297],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:07:01,(/usr/bin/config/checkAdmin.sh
CRON[299],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:07:01,(/usr/bin/config/checkDb.sh
CRON[300],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:07:01,(/usr/bin/config/rsyslog.sh
CRON[298],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:07:01,(/usr/bin/config/checkDev.sh
CRON[301],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:07:01,(/usr/bin/config/checkElk.sh
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:07:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:07:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:07:01,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:07:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:07:04,(root)
CRON[336],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:08:01,(/usr/bin/config/checkDev.sh
CRON[337],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:08:01,(/usr/bin/config/checkDb.sh
CRON[338],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:08:01,(/usr/bin/config/checkElk.sh
CRON[339],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:08:01,(/usr/bin/config/checkAdmin.sh
CRON[348],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:08:01,(/usr/bin/config/rsyslog.sh
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Successful,14:08:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,14:08:01,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,14:08:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:08:01,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:08:04,(root)
CRON[376],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:09:01,(/usr/bin/config/checkAdmin.sh
CRON[127],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:03:01,(/usr/bin/config/checkElk.sh
CRON[129],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:03:01,(/usr/bin/config/rsyslog.sh
CRON[128],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:03:01,(/usr/bin/config/checkDb.sh
CRON[126],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:03:01,(/usr/bin/config/checkDev.sh
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,14:03:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,14:03:11,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,14:03:11,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:03:11,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Failure,14:03:11,(root)
kernel,25,(empty),port,[,Oct,docker0:,3(vetha93ef3a) entered blocking state,14:03:35,206.395175]
kernel,25,(empty),port,[,Oct,docker0:,3(vetha93ef3a) entered disabled state,14:03:35,206.395176]
kernel,25,(empty),vetha93ef3a,[,Oct,device,entered promiscuous mode,14:03:35,206.395244]
kernel,25,(empty),ADDRCONF(NETDEV_UP):,[,Oct,IPv6:,vetha93ef3a: link is not ready,14:03:35,206.395486]
kernel,25,(empty),ADDRCONF(NETDEV_CHANGE):,[,Oct,IPv6:,vetha93ef3a: link becomes ready,14:03:35,207.018221]
kernel,25,(empty),port,[,Oct,docker0:,3(vetha93ef3a) entered blocking state,14:03:35,207.018243]
kernel,25,(empty),port,[,Oct,docker0:,3(vetha93ef3a) entered forwarding state,14:03:35,207.018244]
CRON[167],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:04:02,(/usr/bin/config/checkDev.sh
CRON[168],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:04:02,(/usr/bin/config/checkDb.sh
CRON[165],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),14:04:02,(/usr/bin/config/rsyslog.sh
CRON[166],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:04:02,(/usr/bin/config/checkElk.sh
CRON[164],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:04:02,(/usr/bin/config/checkAdmin.sh
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""197""",start,14:04:03,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:04:04,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,14:04:12,(root)
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""114""",start,14:02:02,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,14:02:03,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,14:02:11,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,14:02:11,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,14:02:11,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Failure,14:02:11,(root)
CRON[125],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),14:03:01,(/usr/bin/config/checkAdmin.sh
rsyslogd,25,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""174""",start,7:44:01,"swVersion=""8.2112.0"""
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,7:44:03,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,7:44:04,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,7:44:04,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,7:44:04,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,7:44:04,(root)
CRON[190],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:45:01,(/usr/bin/config/checkAdmin.sh
CRON[191],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),7:45:01,(/usr/bin/config/rsyslog.sh
CRON[192],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:45:01,(/usr/bin/config/checkDev.sh
CRON[193],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:45:01,(/usr/bin/config/checkDb.sh
CRON[206],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:45:01,(/usr/bin/config/checkElk.sh
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,/usr/bin/config/checkAdmin.sh: line 2: /usr/local/lib/dev/ad.so: No such file or directory,7:45:01,(root)
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,7:45:01,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,7:45:04,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,7:45:04,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,7:45:04,(root)
CRON[237],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:46:01,(/usr/bin/config/checkDb.sh
CRON[239],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:46:01,(/usr/bin/config/checkAdmin.sh
CRON[238],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:46:01,(/usr/bin/config/checkElk.sh
CRON[240],25,CMD,|,(root),Oct,2>&1,logger -t MONITOR),7:46:01,(/usr/bin/config/checkDev.sh
CRON[249],25,CMD,|,(root),Oct,2>&1,logger -t SERVICE),7:46:01,(/usr/bin/config/rsyslog.sh
SERVICE,25,Tuesday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,7:46:01,(root)
MONITOR,25,Tuesday,ADMIN-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkAdmin.sh,Failure,7:46:04,(root)
MONITOR,25,Tuesday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,7:46:04,(root)
MONITOR,25,Tuesday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,7:46:04,(root)
MONITOR,25,Tuesday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,7:46:04,(root)
MONITOR,24,Monday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,20:11:05,(root)
MONITOR,24,Monday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,20:11:05,(root)
MONITOR,24,Monday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,20:11:05,(root)
CRON[710],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:12:01,(/usr/bin/config/checkElk.sh
CRON[711],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:12:01,(/usr/bin/config/checkDev.sh
CRON[712],24,CMD,|,(root),Oct,2>&1,logger -t SERVICE),20:12:01,(/usr/bin/config/rsyslog.sh
CRON[713],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:12:01,(/usr/bin/config/checkDb.sh
SERVICE,24,Monday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,20:12:01,(root)
MONITOR,24,Monday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,20:12:04,(root)
MONITOR,24,Monday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,20:12:04,(root)
MONITOR,24,Monday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,20:12:04,(root)
rsyslogd,25,cannot,log,imklog:,Oct,kernel,(/proc/kmsg): Operation not permitted.,7:44:01,open
rsyslogd,25,of,failed,activation,Oct,imklog,[v8.2112.0 try https://www.rsyslog.com/e/2145 ],7:44:01,module
CRON[648],24,CMD,|,(root),Oct,2>&1,logger -t SERVICE),20:10:01,(/usr/bin/config/rsyslog.sh
CRON[649],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:10:01,(/usr/bin/config/checkDev.sh
CRON[650],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:10:01,(/usr/bin/config/checkDb.sh
CRON[651],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:10:01,(/usr/bin/config/checkElk.sh
SERVICE,24,Monday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,20:10:01,(root)
MONITOR,24,Monday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,20:10:04,(root)
MONITOR,24,Monday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,20:10:04,(root)
MONITOR,24,Monday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,20:10:04,(root)
CRON[679],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:11:01,(/usr/bin/config/checkDev.sh
CRON[680],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:11:01,(/usr/bin/config/checkElk.sh
CRON[681],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:11:01,(/usr/bin/config/checkDb.sh
CRON[683],24,CMD,|,(root),Oct,2>&1,logger -t SERVICE),20:11:01,(/usr/bin/config/rsyslog.sh
SERVICE,24,Monday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,20:11:02,(root)
CRON[502],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:07:01,(/usr/bin/config/checkDev.sh
CRON[503],24,CMD,|,(root),Oct,2>&1,logger -t MONITOR),20:07:01,(/usr/bin/config/checkDb.sh
SERVICE,24,Monday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,20:07:01,(root)
MONITOR,24,Monday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,20:07:04,(root)
MONITOR,24,Monday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,20:07:04,(root)
