@timestamp,Classification,Date,JobType,LogType,Month,Path,Time,User,host.os.version.keyword,log.file.path
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4717]:,Oct,/usr/bin/config/checkElk.sh,11:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4718]:,Oct,/usr/bin/config/checkDb.sh,11:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4746]:,Oct,/usr/bin/config/checkDev.sh,11:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4747]:,Oct,/usr/bin/config/checkElk.sh,11:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4749]:,Oct,/usr/bin/config/rsyslog.sh,11:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4748]:,Oct,/usr/bin/config/checkDb.sh,11:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4777]:,Oct,/usr/bin/config/rsyslog.sh,11:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4778]:,Oct,/usr/bin/config/checkElk.sh,11:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4779]:,Oct,/usr/bin/config/checkDb.sh,11:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4780]:,Oct,/usr/bin/config/checkDev.sh,11:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4810]:,Oct,/usr/bin/config/rsyslog.sh,11:21:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4811]:,Oct,/usr/bin/config/checkDb.sh,11:21:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4812]:,Oct,/usr/bin/config/checkDev.sh,11:21:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4813]:,Oct,/usr/bin/config/checkElk.sh,11:21:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4841]:,Oct,/usr/bin/config/checkDev.sh,11:22:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4842]:,Oct,/usr/bin/config/rsyslog.sh,11:22:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4843]:,Oct,/usr/bin/config/checkElk.sh,11:22:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4844]:,Oct,/usr/bin/config/checkDb.sh,11:22:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4891]:,Oct,/usr/bin/config/rsyslog.sh,11:23:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4892]:,Oct,/usr/bin/config/checkElk.sh,11:23:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4894]:,Oct,/usr/bin/config/checkDev.sh,11:23:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4893]:,Oct,/usr/bin/config/checkDb.sh,11:23:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4927]:,Oct,/usr/bin/config/checkDb.sh,11:24:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4928]:,Oct,/usr/bin/config/checkDev.sh,11:24:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4929]:,Oct,/usr/bin/config/checkElk.sh,11:24:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4932]:,Oct,/usr/bin/config/rsyslog.sh,11:24:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4960]:,Oct,/usr/bin/config/rsyslog.sh,11:25:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4958]:,Oct,/usr/bin/config/checkElk.sh,11:25:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4959]:,Oct,/usr/bin/config/checkDev.sh,11:25:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4961]:,Oct,/usr/bin/config/checkDb.sh,11:25:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4990]:,Oct,/usr/bin/config/checkDev.sh,11:26:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[4991]:,Oct,/usr/bin/config/rsyslog.sh,11:26:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4992]:,Oct,/usr/bin/config/checkElk.sh,11:26:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[4993]:,Oct,/usr/bin/config/checkDb.sh,11:26:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5022]:,Oct,/usr/bin/config/checkElk.sh,11:27:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5024]:,Oct,/usr/bin/config/rsyslog.sh,11:27:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5023]:,Oct,/usr/bin/config/checkDb.sh,11:27:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5025]:,Oct,/usr/bin/config/checkDev.sh,11:27:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5053]:,Oct,/usr/bin/config/rsyslog.sh,11:28:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5054]:,Oct,/usr/bin/config/checkDb.sh,11:28:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5055]:,Oct,/usr/bin/config/checkElk.sh,11:28:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5056]:,Oct,/usr/bin/config/checkDev.sh,11:28:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5084]:,Oct,/usr/bin/config/checkElk.sh,11:29:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5087]:,Oct,/usr/bin/config/checkDb.sh,11:29:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5085]:,Oct,/usr/bin/config/checkDev.sh,11:29:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5086]:,Oct,/usr/bin/config/rsyslog.sh,11:29:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5115]:,Oct,/usr/bin/config/checkDb.sh,11:30:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5116]:,Oct,/usr/bin/config/rsyslog.sh,11:30:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5117]:,Oct,/usr/bin/config/checkElk.sh,11:30:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5118]:,Oct,/usr/bin/config/checkDev.sh,11:30:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5147]:,Oct,/usr/bin/config/checkElk.sh,11:31:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5146]:,Oct,/usr/bin/config/rsyslog.sh,11:31:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5148]:,Oct,/usr/bin/config/checkDev.sh,11:31:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5149]:,Oct,/usr/bin/config/checkDb.sh,11:31:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5177]:,Oct,/usr/bin/config/checkDev.sh,11:32:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5178]:,Oct,/usr/bin/config/rsyslog.sh,11:32:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5183]:,Oct,/usr/bin/config/checkDb.sh,11:32:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5184]:,Oct,/usr/bin/config/checkElk.sh,11:32:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",SERVICE,23,CMD,CRON[5208]:,Oct,/usr/bin/config/rsyslog.sh,11:33:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5209]:,Oct,/usr/bin/config/checkElk.sh,11:33:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.821",MONITOR,23,CMD,CRON[5210]:,Oct,/usr/bin/config/checkDev.sh,11:33:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4164]:,Oct,/usr/bin/config/checkDb.sh,11:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4165]:,Oct,/usr/bin/config/rsyslog.sh,11:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4166]:,Oct,/usr/bin/config/checkElk.sh,11:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4167]:,Oct,/usr/bin/config/checkDev.sh,11:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4195]:,Oct,/usr/bin/config/checkDb.sh,11:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4196]:,Oct,/usr/bin/config/rsyslog.sh,11:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4197]:,Oct,/usr/bin/config/checkElk.sh,11:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4198]:,Oct,/usr/bin/config/checkDev.sh,11:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4226]:,Oct,/usr/bin/config/checkDev.sh,11:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4227]:,Oct,/usr/bin/config/checkElk.sh,11:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4228]:,Oct,/usr/bin/config/checkDb.sh,11:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4229]:,Oct,/usr/bin/config/rsyslog.sh,11:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4257]:,Oct,/usr/bin/config/checkDev.sh,11:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4258]:,Oct,/usr/bin/config/rsyslog.sh,11:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4259]:,Oct,/usr/bin/config/checkDb.sh,11:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4260]:,Oct,/usr/bin/config/checkElk.sh,11:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4288]:,Oct,/usr/bin/config/checkElk.sh,11:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4289]:,Oct,/usr/bin/config/checkDb.sh,11:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4290]:,Oct,/usr/bin/config/rsyslog.sh,11:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4291]:,Oct,/usr/bin/config/checkDev.sh,11:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4319]:,Oct,/usr/bin/config/checkElk.sh,11:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4320]:,Oct,/usr/bin/config/rsyslog.sh,11:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4321]:,Oct,/usr/bin/config/checkDb.sh,11:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4322]:,Oct,/usr/bin/config/checkDev.sh,11:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4350]:,Oct,/usr/bin/config/checkDb.sh,11:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4351]:,Oct,/usr/bin/config/checkDev.sh,11:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4352]:,Oct,/usr/bin/config/rsyslog.sh,11:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4353]:,Oct,/usr/bin/config/checkElk.sh,11:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4382]:,Oct,/usr/bin/config/rsyslog.sh,11:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4383]:,Oct,/usr/bin/config/checkDev.sh,11:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4385]:,Oct,/usr/bin/config/checkDb.sh,11:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4386]:,Oct,/usr/bin/config/checkElk.sh,11:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4467]:,Oct,/usr/bin/config/checkDev.sh,11:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4468]:,Oct,/usr/bin/config/checkDb.sh,11:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4469]:,Oct,/usr/bin/config/checkElk.sh,11:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4470]:,Oct,/usr/bin/config/rsyslog.sh,11:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4498]:,Oct,/usr/bin/config/checkDb.sh,11:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4499]:,Oct,/usr/bin/config/checkDev.sh,11:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4500]:,Oct,/usr/bin/config/rsyslog.sh,11:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4501]:,Oct,/usr/bin/config/checkElk.sh,11:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4529]:,Oct,/usr/bin/config/checkDev.sh,11:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4530]:,Oct,/usr/bin/config/rsyslog.sh,11:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4531]:,Oct,/usr/bin/config/checkDb.sh,11:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4532]:,Oct,/usr/bin/config/checkElk.sh,11:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4560]:,Oct,/usr/bin/config/checkDb.sh,11:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4561]:,Oct,/usr/bin/config/checkElk.sh,11:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4562]:,Oct,/usr/bin/config/rsyslog.sh,11:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4563]:,Oct,/usr/bin/config/checkDev.sh,11:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",SERVICE,23,CMD,CRON[4592]:,Oct,/usr/bin/config/rsyslog.sh,11:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.820",MONITOR,23,CMD,CRON[4591]:,Oct,/usr/bin/config/checkDb.sh,11:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4040]:,Oct,/usr/bin/config/checkDev.sh,10:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",SERVICE,23,CMD,CRON[4041]:,Oct,/usr/bin/config/rsyslog.sh,10:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4042]:,Oct,/usr/bin/config/checkDb.sh,10:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4046]:,Oct,/usr/bin/config/checkElk.sh,10:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",SERVICE,23,CMD,CRON[4071]:,Oct,/usr/bin/config/rsyslog.sh,10:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4072]:,Oct,/usr/bin/config/checkDb.sh,10:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4073]:,Oct,/usr/bin/config/checkDev.sh,10:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4082]:,Oct,/usr/bin/config/checkElk.sh,10:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4104]:,Oct,/usr/bin/config/checkElk.sh,11:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4103]:,Oct,/usr/bin/config/checkDev.sh,11:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",SERVICE,23,CMD,CRON[4102]:,Oct,/usr/bin/config/rsyslog.sh,11:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4105]:,Oct,/usr/bin/config/checkDb.sh,11:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4133]:,Oct,/usr/bin/config/checkElk.sh,11:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",SERVICE,23,CMD,CRON[4134]:,Oct,/usr/bin/config/rsyslog.sh,11:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4135]:,Oct,/usr/bin/config/checkDev.sh,11:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.816",MONITOR,23,CMD,CRON[4136]:,Oct,/usr/bin/config/checkDb.sh,11:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",MONITOR,23,CMD,CRON[3310]:,Oct,/usr/bin/config/checkElk.sh,10:39:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",MONITOR,23,CMD,CRON[3311]:,Oct,/usr/bin/config/checkDb.sh,10:39:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",MONITOR,23,CMD,CRON[3393]:,Oct,/usr/bin/config/checkDb.sh,10:40:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",SERVICE,23,CMD,CRON[3395]:,Oct,/usr/bin/config/rsyslog.sh,10:40:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",MONITOR,23,CMD,CRON[3394]:,Oct,/usr/bin/config/checkElk.sh,10:40:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.815",MONITOR,23,CMD,CRON[3396]:,Oct,/usr/bin/config/checkDev.sh,10:40:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
