"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","destination.bytes","destination.ip","destination.mac","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","icmp.request.code","icmp.request.message","icmp.request.type","icmp.version","network.bytes","network.community_id","network.direction","network.packets","network.transport","network.type",path,"related.ip","server.ip","source.bytes","source.ip","source.mac","source.packets","source.port",status,type
"Oct 21, 2022 @ 18:18:40.000","L7UN-oMBfKPbQnSvU7Hq",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","198.6KB","29.4KB","-","-","29.4KB","192.168.0.2","02:42:c0:a8:00:02",131,9200,"8.0.0","network_flow",network,flow,"509948.6","Oct 21, 2022 @ 18:18:31.215",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",228KB,"1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",263,tcp,ipv4,"-","-","-","198.6KB","192.168.0.3","02:42:c0:a8:00:03",132,58224,"-",flow
"Oct 21, 2022 @ 18:18:30.001","EbUN-oMBfKPbQnSvLLHa",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","196.9KB",29KB,"-","-",29KB,"192.168.0.2","02:42:c0:a8:00:02",129,9200,"8.0.0","network_flow",network,flow,"500220.3","Oct 21, 2022 @ 18:18:21.487",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","225.9KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",259,tcp,ipv4,"-","-","-","196.9KB","192.168.0.3","02:42:c0:a8:00:03",130,58224,"-",flow
"Oct 21, 2022 @ 18:18:20.001","87UN-oMBfKPbQnSvBbDL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","195.2KB","28.5KB","-","-","28.5KB","192.168.0.2","02:42:c0:a8:00:02",127,9200,"8.0.0","network_flow",network,flow,"489980.7","Oct 21, 2022 @ 18:18:11.247",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","223.7KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",255,tcp,ipv4,"-","-","-","195.2KB","192.168.0.3","02:42:c0:a8:00:03",128,58224,"-",flow
"Oct 21, 2022 @ 18:18:10.002","1bUM-oMBfKPbQnSv3rC8",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","193.5KB",28KB,"-","-",28KB,"192.168.0.2","02:42:c0:a8:00:02",125,9200,"8.0.0","network_flow",network,flow,"479739.6","Oct 21, 2022 @ 18:18:01.006",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","221.5KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",251,tcp,ipv4,"-","-","-","193.5KB","192.168.0.3","02:42:c0:a8:00:03",126,58224,"-",flow
"Oct 21, 2022 @ 18:18:00.001","t7UM-oMBfKPbQnSvt7Cr",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","191.8KB","27.6KB","-","-","27.6KB","192.168.0.2","02:42:c0:a8:00:02",123,9200,"8.0.0","network_flow",network,flow,"470011.7","Oct 21, 2022 @ 18:17:51.278",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","219.3KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",247,tcp,ipv4,"-","-","-","191.8KB","192.168.0.3","02:42:c0:a8:00:03",124,58224,"-",flow
"Oct 21, 2022 @ 18:17:50.001","l7UM-oMBfKPbQnSvkLCc",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","190.1KB","27.1KB","-","-","27.1KB","192.168.0.2","02:42:c0:a8:00:02",121,9200,"8.0.0","network_flow",network,flow,"459775.4","Oct 21, 2022 @ 18:17:41.042",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","217.2KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",243,tcp,ipv4,"-","-","-","190.1KB","192.168.0.3","02:42:c0:a8:00:03",122,58224,"-",flow
"Oct 21, 2022 @ 18:17:40.002","ebUM-oMBfKPbQnSvabCL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","188.4KB","26.6KB","-","-","26.6KB","192.168.0.2","02:42:c0:a8:00:02",119,9200,"8.0.0","network_flow",network,flow,"450044.5","Oct 21, 2022 @ 18:17:31.311",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",215KB,"1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",239,tcp,ipv4,"-","-","-","188.4KB","192.168.0.3","02:42:c0:a8:00:03",120,58224,"-",flow
"Oct 21, 2022 @ 18:17:30.000","W7UM-oMBfKPbQnSvQrB6",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","186.7KB","26.2KB","-","-","26.2KB","192.168.0.2","02:42:c0:a8:00:02",117,9200,"8.0.0","network_flow",network,flow,"439804.1","Oct 21, 2022 @ 18:17:21.071",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","212.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",235,tcp,ipv4,"-","-","-","186.7KB","192.168.0.3","02:42:c0:a8:00:03",118,58224,"-",flow
"Oct 21, 2022 @ 18:17:20.001","PbUM-oMBfKPbQnSvG7Br",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",185KB,"25.7KB","-","-","25.7KB","192.168.0.2","02:42:c0:a8:00:02",115,9200,"8.0.0","network_flow",network,flow,"430075.5","Oct 21, 2022 @ 18:17:11.342",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","210.6KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",231,tcp,ipv4,"-","-","-",185KB,"192.168.0.3","02:42:c0:a8:00:03",116,58224,"-",flow
"Oct 21, 2022 @ 18:17:10.001","H7UL-oMBfKPbQnSv9LBb",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","183.2KB","25.2KB","-","-","25.2KB","192.168.0.2","02:42:c0:a8:00:02",113,9200,"8.0.0","network_flow",network,flow,"419836.2","Oct 21, 2022 @ 18:17:01.103",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","208.5KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",227,tcp,ipv4,"-","-","-","183.2KB","192.168.0.3","02:42:c0:a8:00:03",114,58224,"-",flow
"Oct 21, 2022 @ 18:17:00.001","AbUL-oMBfKPbQnSvzbBK",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","181.5KB","24.7KB","-","-","24.7KB","192.168.0.2","02:42:c0:a8:00:02",111,9200,"8.0.0","network_flow",network,flow,"410108.4","Oct 21, 2022 @ 18:16:51.375",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","206.3KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",223,tcp,ipv4,"-","-","-","181.5KB","192.168.0.3","02:42:c0:a8:00:03",112,58224,"-",flow
"Oct 21, 2022 @ 18:16:50.002","4bUL-oMBfKPbQnSvpq8-",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","179.8KB","24.3KB","-","-","24.3KB","192.168.0.2","02:42:c0:a8:00:02",109,9200,"8.0.0","network_flow",network,flow,"399868.0","Oct 21, 2022 @ 18:16:41.135",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","204.1KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",219,tcp,ipv4,"-","-","-","179.8KB","192.168.0.3","02:42:c0:a8:00:03",110,58224,"-",flow
"Oct 21, 2022 @ 18:16:40.000","w7UL-oMBfKPbQnSvf68q",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","178.1KB","23.8KB","-","-","23.8KB","192.168.0.2","02:42:c0:a8:00:02",107,9200,"8.0.0","network_flow",network,flow,"390139.9","Oct 21, 2022 @ 18:16:31.407",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","201.9KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",215,tcp,ipv4,"-","-","-","178.1KB","192.168.0.3","02:42:c0:a8:00:03",108,58224,"-",flow
"Oct 21, 2022 @ 18:16:30.001","pbUL-oMBfKPbQnSvWK8b",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","176.4KB","23.3KB","-","-","23.3KB","192.168.0.2","02:42:c0:a8:00:02",105,9200,"8.0.0","network_flow",network,flow,"379899.8","Oct 21, 2022 @ 18:16:21.166",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","199.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",211,tcp,ipv4,"-","-","-","176.4KB","192.168.0.3","02:42:c0:a8:00:03",106,58224,"-",flow
"Oct 21, 2022 @ 18:16:20.001","h7UL-oMBfKPbQnSvMa8K",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","174.7KB","22.9KB","-","-","22.9KB","192.168.0.2","02:42:c0:a8:00:02",103,9200,"8.0.0","network_flow",network,flow,"370172.3","Oct 21, 2022 @ 18:16:11.439",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","197.6KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",207,tcp,ipv4,"-","-","-","174.7KB","192.168.0.3","02:42:c0:a8:00:03",104,58224,"-",flow
"Oct 21, 2022 @ 18:16:10.000","abUL-oMBfKPbQnSvCa_6",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",173KB,"22.4KB","-","-","22.4KB","192.168.0.2","02:42:c0:a8:00:02",101,9200,"8.0.0","network_flow",network,flow,"359931.7","Oct 21, 2022 @ 18:16:01.198",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","195.4KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",203,tcp,ipv4,"-","-","-",173KB,"192.168.0.3","02:42:c0:a8:00:03",102,58224,"-",flow
"Oct 21, 2022 @ 18:16:00.001","S7UK-oMBfKPbQnSv4q_r",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","171.3KB","21.9KB","-","-","21.9KB","192.168.0.2","02:42:c0:a8:00:02",99,9200,"8.0.0","network_flow",network,flow,"350204.5","Oct 21, 2022 @ 18:15:51.471",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","193.2KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",199,tcp,ipv4,"-","-","-","171.3KB","192.168.0.3","02:42:c0:a8:00:03",100,58224,"-",flow
"Oct 21, 2022 @ 18:15:50.000","K7UK-oMBfKPbQnSvu6_b",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","169.6KB","21.5KB","-","-","21.5KB","192.168.0.2","02:42:c0:a8:00:02",97,9200,"8.0.0","network_flow",network,flow,"339964.6","Oct 21, 2022 @ 18:15:41.231",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","191.1KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",195,tcp,ipv4,"-","-","-","169.6KB","192.168.0.3","02:42:c0:a8:00:03",98,58224,"-",flow
"Oct 21, 2022 @ 18:15:40.001","DbUK-oMBfKPbQnSvlK_K",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","167.9KB",21KB,"-","-",21KB,"192.168.0.2","02:42:c0:a8:00:02",95,9200,"8.0.0","network_flow",network,flow,"330235.7","Oct 21, 2022 @ 18:15:31.502",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","188.9KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",191,tcp,ipv4,"-","-","-","167.9KB","192.168.0.3","02:42:c0:a8:00:03",96,58224,"-",flow
"Oct 21, 2022 @ 18:15:30.001","77UK-oMBfKPbQnSvba67",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","166.2KB","20.5KB","-","-","20.5KB","192.168.0.2","02:42:c0:a8:00:02",93,9200,"8.0.0","network_flow",network,flow,"319996.1","Oct 21, 2022 @ 18:15:21.263",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","186.7KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",187,tcp,ipv4,"-","-","-","166.2KB","192.168.0.3","02:42:c0:a8:00:03",94,58224,"-",flow
"Oct 21, 2022 @ 18:15:20.001","xbUK-oMBfKPbQnSvRq6s",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","149.9KB","19.8KB","-","-","19.8KB","192.168.0.2","02:42:c0:a8:00:02",89,9200,"8.0.0","network_flow",network,flow,"309755.7","Oct 21, 2022 @ 18:15:11.022",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","169.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",179,tcp,ipv4,"-","-","-","149.9KB","192.168.0.3","02:42:c0:a8:00:03",90,58224,"-",flow
"Oct 21, 2022 @ 18:15:20.001","xrUK-oMBfKPbQnSvRq6s",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",74B,54B,"-","-",54B,"192.168.0.3","02:42:c0:a8:00:03",1,110,"8.0.0","network_flow",network,flow,"0.0","Oct 21, 2022 @ 18:14:25.454",event,"Oct 21, 2022 @ 18:14:25.454","connection, end",true,"EQQA////DP//////FP8BAAECQsCoAAMCQsCoAATAqAADwKgABG4ACII","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",128B,"1:gqCGFhujFYwIFNz37854UgF/u18=","-",2,tcp,ipv4,"-","-","-",74B,"192.168.0.4","02:42:c0:a8:00:04",1,33288,"-",flow
